time,ADS.fAHUFanSUPSpeedActADSInternalValuesMirror,ADS.fAHUTempEHAADSInternalValuesMirror,ADS.fAHUTempETAADSInternalValuesMirror,ADS.fAHUTempODAADSInternalValuesMirror,ADS.fAHUTempSUPADSInternalValuesMirror,ADS.fAHUPHValveActADSInternalValuesMirror,ADS.fAHURHValveActADSInternalValuesMirror,ADS.bAHUPHPumpOperatingADSInternalValuesMirror
2023-11-19T07:30:00Z,59.974840965271,14.895299882888795,19.466199226379395,11.4735999584198,21.279599781036378,0.0,27.584299983978273,0.0
2023-11-19T07:45:00Z,59.995514678955075,14.860799922943116,19.472699375152587,11.409899921417237,21.26199956893921,0.0,28.888599739074706,0.0
2023-11-19T08:00:00Z,59.99282348632813,15.00370018005371,19.465599212646485,11.784799823760986,21.312799911499024,0.0,26.32199998855591,0.0
2023-11-19T08:15:00Z,59.98932037353516,15.323800058364869,19.47679946899414,12.34689992904663,21.282699871063233,0.0,27.041799812316896,0.0
2023-11-19T08:30:00Z,59.9986650466919,15.592799978256226,19.50620014190674,12.671100015640258,21.329499340057374,0.0,27.5664998626709,0.0
2023-11-19T08:45:00Z,59.988093566894534,15.677599744796753,19.54520034790039,12.756499881744384,21.398099403381348,0.0,26.730000553131102,0.0
2023-11-19T09:00:00Z,60.0,15.790999851226807,19.577499866485596,13.043000192642213,21.427999515533447,0.0,26.437899951934813,0.0
2023-11-19T09:15:00Z,60.0,15.988099956512452,19.63999984741211,13.24900016784668,21.43579954147339,0.0,29.644800205230712,0.0
2023-11-19T09:30:00Z,60.0,16.01540008544922,19.702299995422365,13.227199907302856,21.501899738311767,0.0,30.010000228881836,0.0
2023-11-19T09:45:00Z,59.98242794036865,16.117200088500976,19.744599876403807,13.444400157928467,21.558799438476562,0.0,30.010000228881836,0.0
2023-11-19T10:00:00Z,59.99795624704072,16.246199684143065,19.7859002494812,13.558799982070923,21.59850028991699,0.0,30.010000228881836,0.0
2023-11-19T10:15:00Z,59.98833419799805,16.07740002632141,19.844800262451173,13.05860016822815,21.644899501800538,0.0,28.646000480651857,0.0
2023-11-19T10:30:00Z,59.98446866781405,15.87819990158081,19.888199424743654,12.83649998664856,21.67020008087158,0.0,26.390000228881835,0.0
2023-11-19T10:45:00Z,60.0,15.771900043487548,19.899999618530273,12.539899930953979,21.656499767303465,0.0,25.5,0.0
2023-11-19T11:00:00Z,60.0,15.705500020980836,19.911099872589112,12.448100080490113,21.620299453735353,0.0,28.673799476623536,0.0
2023-11-19T11:15:00Z,60.0,15.740300064086915,19.942899646759034,12.772400121688843,21.633999748229982,0.0,30.059999465942383,0.0
2023-11-19T11:30:00Z,59.99223750652653,16.17720037460327,19.973999404907225,13.39159999847412,21.730399627685546,0.0,29.394399700164794,0.0
2023-11-19T11:45:00Z,59.99220449274237,16.197999897003175,20.008900203704833,13.331800050735474,21.8042995262146,0.0,25.433199405670166,0.0
2023-11-19T12:00:00Z,60.0,15.998300075531006,20.044499950408934,12.75620002746582,21.745099563598632,0.0,28.69220012664795,0.0
2023-11-19T12:15:00Z,60.0,15.816300048828126,20.077599868774413,12.533499975204467,21.808799896240235,0.3,26.08410020828247,0.0
2023-11-19T12:30:00Z,60.0,15.829799842834472,20.077399864196778,12.729099864959716,21.746299533843995,0.0,28.5705002784729,0.0
2023-11-19T12:45:00Z,59.998875274658204,15.924399747848511,20.10270044326782,12.691399993896484,21.813200225830077,0.0,26.759800395965577,0.0
2023-11-19T13:00:00Z,59.99787551879883,15.775600109100342,20.131299514770507,12.501999959945678,21.809499778747558,0.0,25.743999862670897,0.0
2023-11-19T13:15:00Z,60.0,15.914199953079224,20.142599449157714,12.800700120925903,21.786899890899658,0.0,27.877199783325196,0.0
2023-11-19T13:30:00Z,59.98027252197266,16.080399761199953,20.149599609375,12.938800086975098,21.870599575042725,0.0,25.456300582885742,0.0
2023-11-19T13:45:00Z,60.0,15.881999959945679,20.13739933013916,12.59170000076294,21.829599533081055,0.0,27.253600082397462,0.0
2023-11-19T14:00:00Z,59.96296440124512,15.748999967575074,20.144299488067627,12.322600021362305,21.833199729919432,0.0,26.337299976348877,0.0
2023-11-19T14:15:00Z,60.0,15.570999956130981,20.14019983291626,11.97540015220642,21.819299621582033,0.0,25.596800270080568,0.0
2023-11-19T14:30:00Z,59.992284507751464,15.40989993095398,20.11400020599365,11.761900072097779,21.768600044250487,0.0,27.15690008163452,0.0
2023-11-19T14:45:00Z,60.0,15.303199911117554,20.08470003128052,11.664899950027467,21.749199962615968,0.0,27.248100090026856,0.0
2023-11-19T15:00:00Z,59.98835006713867,15.223400239944459,20.073099822998046,11.53120005607605,21.738000049591065,0.0,27.358299503326418,0.0
2023-11-19T15:15:00Z,60.0,15.077100105285645,20.01280029296875,11.35720006942749,21.700199813842772,0.0,26.23169921875,0.0
2023-11-19T15:30:00Z,59.973177947998046,15.055099897384643,19.9568998336792,11.433999996185303,21.61139976501465,0.0,28.387199649810793,0.0
2023-11-19T15:45:00Z,59.961561584472655,15.14500020980835,19.94640016555786,11.616800165176391,21.618299770355225,0.0,27.991699810028077,0.0
2023-11-19T16:00:00Z,59.989294624328615,15.187999982833862,19.919200115203857,11.690100002288819,21.605000324249268,0.0,26.709500198364257,0.0
2023-11-19T16:15:00Z,59.97377105712891,15.193400106430055,19.869900341033937,11.681600303649903,21.553099365234374,0.0,28.25240032196045,0.0
2023-11-19T16:30:00Z,60.0,15.103499879837036,19.857000045776367,11.526600284576416,21.547299423217773,0.0,28.75810007095337,0.0
2023-11-19T16:45:00Z,59.98351638793945,15.090000066757202,19.814799575805665,11.612800083160401,21.55639976501465,0.0,26.999599990844725,0.0
2023-11-19T17:00:00Z,60.0,15.146600208282472,19.801999855041505,11.711000032424927,21.498799400329588,0.0,28.044700050354002,0.0
2023-11-19T17:15:00Z,59.992268028259275,15.18270010948181,19.78530080795288,11.760299987792969,21.494099407196046,0.0,28.69859987258911,0.0
2023-11-19T17:30:00Z,59.995425415039065,15.146199941635132,19.766200370788575,11.651599893569946,21.528799953460695,0.0,27.04410022735596,0.0
2023-11-19T17:45:00Z,59.99685497283936,15.04910005569458,19.769000434875487,11.436099958419799,21.496900119781493,0.0,26.673400268554687,0.0
2023-11-19T18:00:00Z,60.0,14.955999813079835,19.772900524139406,11.294000177383422,21.48339962005615,0.0,24.81999969482422,0.0
2023-11-19T18:15:00Z,59.96324398040772,14.905399961471558,19.76970045089722,11.170499849319459,21.510600242614746,0.0,24.83779972076416,0.0
2023-11-19T18:30:00Z,60.0,14.814599847793579,19.749099979400636,10.977199678421021,21.447399826049804,0.0,27.386300144195555,0.0
2023-11-19T18:45:00Z,59.99736602783203,14.686399993896485,19.74439987182617,10.658899841308594,21.46379985809326,0.0,26.906000080108644,0.0
2023-11-19T19:00:00Z,59.99154312133789,14.471899976730347,19.71069965362549,10.417799835205079,21.461199684143068,0.0,26.275400238037108,0.0
2023-11-19T19:15:00Z,59.94472991943359,14.444399681091308,19.69280059814453,10.489099760055542,21.387099781036376,0.0,29.790000915527344,0.0
2023-11-19T19:30:00Z,59.996908569335936,14.507399797439575,19.664599952697753,10.68240002632141,21.360499744415282,0.0,29.419300060272217,0.0
2023-11-19T19:45:00Z,59.975975341796875,14.57379988670349,19.64109941482544,10.841100120544434,21.4089999961853,0.0,26.262999744415282,0.0
2023-11-19T20:00:00Z,60.0,14.659300155639649,19.634499263763427,11.016799907684327,21.332599391937254,0.0,28.169899940490723,0.0
2023-11-19T20:15:00Z,59.963365936279295,14.744700117111206,19.62289993286133,11.160400094985961,21.396799545288086,0.0,24.915000438690186,0.0
2023-11-19T20:30:00Z,59.99256729125977,14.762200031280518,19.612700672149657,11.080000123977662,21.333299407958986,0.0,27.913899898529053,0.0
2023-11-19T20:45:00Z,59.971498031616214,14.699500017166137,19.630399894714355,10.945299997329712,21.402299919128417,0.0,26.32839994430542,0.0
2023-11-19T21:00:00Z,60.0,14.647300100326538,19.640999412536623,10.820299940109253,21.383200092315676,0.0,26.90959972381592,0.0
2023-11-19T21:15:00Z,60.0,14.529700155258178,19.6310996055603,10.523999996185303,21.34050018310547,0.0,29.29609987258911,0.0
2023-11-19T21:30:00Z,60.0,14.361399879455567,19.60390047073364,10.257000141143799,21.36999954223633,0.0,28.35420066833496,0.0
2023-11-19T21:45:00Z,59.996359252929686,14.251199989318847,19.60950059890747,10.076100301742553,21.36069953918457,0.0,27.79640022277832,0.0
2023-11-19T22:00:00Z,59.98796813964844,14.18199990272522,19.586200065612793,10.061399936676025,21.35209976196289,0.0,26.153999519348144,0.0
2023-11-19T22:15:00Z,59.99384365081787,14.185799684524536,19.57059970855713,10.015399856567383,21.354200077056884,0.0,24.882499618530275,0.0
2023-11-19T22:30:00Z,59.987133483886716,14.148300094604492,19.56280004501343,10.079099988937378,21.278099670410157,0.0,27.13149971008301,0.0
2023-11-19T22:45:00Z,60.0,14.196200017929078,19.553999977111815,10.224999914169311,21.284499893188478,0.0,27.661099853515626,0.0
2023-11-19T23:00:00Z,60.0,14.256800155639649,19.517300395965577,10.176799898147584,21.315600128173827,0.0,26.754400272369384,0.0
2023-11-19T23:15:00Z,60.0,14.207099676132202,19.498299961090087,9.999699945449828,21.270999565124512,0.0,28.397500038146973,0.0
2023-11-19T23:30:00Z,60.0,14.1302001953125,19.487999725341798,9.879700136184692,21.277500019073486,0.0,27.811200218200682,0.0
2023-11-19T23:45:00Z,60.0,14.067600288391112,19.46199975967407,9.904200038909913,21.258500061035157,0.0,28.695700149536133,0.0
2023-11-20T00:00:00Z,59.97583873748779,14.060600090026856,19.466099586486816,10.10620011329651,21.218199958801268,0.0,29.17020004272461,0.0
2023-11-20T00:15:00Z,60.0,14.114699764251709,19.471499347686766,10.11199995994568,21.254999599456788,0.0,26.44879987716675,0.0
2023-11-20T00:30:00Z,59.99643783569336,14.150799951553346,19.49379985809326,10.191700105667115,21.247999687194824,0.0,26.67679958343506,0.0
2023-11-20T00:45:00Z,59.97568450927734,14.20289999961853,19.478599510192872,10.289600200653076,21.211699886322023,0.0,28.003399925231932,0.0
2023-11-20T01:00:00Z,59.98001876831054,14.27630027770996,19.454599475860597,10.359799909591676,21.254499473571776,0.0,26.486099758148193,0.0
2023-11-20T01:15:00Z,60.0,14.245099830627442,19.469399299621582,10.218000173568726,21.244599475860596,0.0,26.476299839019774,0.0
2023-11-20T01:30:00Z,59.996573295593265,14.151799983978272,19.458499565124512,10.13060019493103,21.237199840545653,0.0,25.479700241088867,0.0
