time,ADS.fAHUCOValveActADSInternalValuesMirror,ADS.fAHUCOValveSetADSInternalValuesMirror
2023-06-05T23:15:00Z,30.932340450286866,0.0
2023-06-05T23:30:00Z,30.9295938873291,0.0
2023-06-05T23:45:00Z,30.94759984970093,0.0
2023-06-06T00:00:00Z,30.944547958374024,0.0
2023-06-06T00:15:00Z,30.934782047271728,0.0
2023-06-06T00:30:00Z,30.94088571548462,0.0
2023-06-06T00:45:00Z,30.938749504089355,0.0
2023-06-06T01:00:00Z,30.937223567962647,0.0
2023-06-06T01:15:00Z,30.9360027885437,0.0
2023-06-06T01:30:00Z,30.92104866027832,0.0
2023-06-06T01:45:00Z,30.934171676635742,0.0
2023-06-06T02:00:00Z,30.9265421295166,0.0
2023-06-06T02:15:00Z,30.949430885314943,0.0
2023-06-06T02:30:00Z,30.910062046051024,0.0
2023-06-06T02:45:00Z,30.868556842803955,0.0
2023-06-06T03:00:00Z,30.87710201263428,0.0
2023-06-06T03:15:00Z,30.87771236419678,0.0
2023-06-06T03:30:00Z,30.869472427368166,0.0
2023-06-06T03:45:00Z,30.878627910614014,0.0
2023-06-06T04:00:00Z,30.88747829437256,0.0
2023-06-06T04:15:00Z,30.864589405059814,0.0
2023-06-06T04:30:00Z,30.857570095062258,0.0
2023-06-06T04:45:00Z,30.898159770965577,0.0
2023-06-06T05:00:00Z,30.895413188934327,0.0
2023-06-06T05:15:00Z,30.87252414703369,0.0
2023-06-06T05:30:00Z,30.86825168609619,0.0
2023-06-06T05:45:00Z,30.8871732711792,0.0
2023-06-06T06:00:00Z,30.888088703155518,0.0
2023-06-06T06:15:00Z,30.884121284484863,0.0
2023-06-06T06:30:00Z,30.892971649169922,0.0
2023-06-06T06:45:00Z,30.89022500991821,0.0
2023-06-06T07:00:00Z,30.869472465515138,0.0
2023-06-06T07:15:00Z,30.8651997756958,0.0
2023-06-06T07:30:00Z,30.87038791656494,0.0
2023-06-06T07:45:00Z,30.86977756500244,0.0
2023-06-06T08:00:00Z,30.8798486328125,0.0
2023-06-06T08:15:00Z,30.901822052001954,0.0
2023-06-06T08:30:00Z,30.888088703155518,0.0
2023-06-06T08:45:00Z,30.894497566223144,0.0
2023-06-06T09:00:00Z,30.87923843383789,0.0
2023-06-06T09:15:00Z,30.87557605743408,0.0
2023-06-06T09:30:00Z,30.88717311859131,0.0
2023-06-06T09:45:00Z,30.888393936157225,0.0
2023-06-06T10:00:00Z,30.884426403045655,0.0
2023-06-06T10:15:00Z,30.878627986907958,0.0
2023-06-06T10:30:00Z,30.874050064086916,0.0
2023-06-06T10:45:00Z,30.860927200317384,0.0
2023-06-06T11:00:00Z,30.865810089111328,0.0
2023-06-06T11:15:00Z,30.8844264793396,0.0
2023-06-06T11:30:00Z,30.895718212127687,0.0
2023-06-06T11:45:00Z,30.8716086769104,0.0
2023-06-06T12:00:00Z,30.86611530303955,0.0
2023-06-06T12:15:00Z,30.895413188934327,0.0
2023-06-06T12:30:00Z,30.88595230102539,0.0
2023-06-06T12:45:00Z,30.8662946052158,0.0
2023-06-06T13:00:00Z,30.856654624938965,0.0
2023-06-06T13:15:00Z,30.887478256225585,0.0
2023-06-06T13:30:00Z,30.880153865814208,0.0
2023-06-06T13:45:00Z,30.86245309829712,0.0
2023-06-06T14:00:00Z,30.87374496459961,0.0
2023-06-06T14:15:00Z,30.851466579437258,0.0
2023-06-06T14:30:00Z,30.849635353088377,0.0
2023-06-06T14:45:00Z,30.853297615051268,0.0
2023-06-06T15:00:00Z,30.864894638061525,0.0
2023-06-06T15:15:00Z,30.842310981750487,0.0
2023-06-06T15:30:00Z,30.868251628875733,0.0
2023-06-06T15:45:00Z,30.859096031188965,0.0
2023-06-06T16:00:00Z,30.86947238922119,0.0
2023-06-06T16:15:00Z,30.862453174591064,0.0
2023-06-06T16:30:00Z,36.18799321338384,14.17471721918896
2023-06-06T16:45:00Z,55.32063773126885,64.7852766206949
2023-06-06T17:00:00Z,56.13696708679199,66.30946502685546
2023-06-06T17:15:00Z,54.54756313323975,63.82527969360351
2023-06-06T17:30:00Z,53.46154627173838,63.05567889743381
2023-06-06T17:45:00Z,52.93822970248685,63.649462067254696
2023-06-06T18:00:00Z,52.92489387512207,63.685094871520995
2023-06-06T18:15:00Z,52.53086200714111,62.39875129699707
2023-06-06T18:30:00Z,52.06339795661695,61.925375581991794
2023-06-06T18:45:00Z,51.68017230647625,61.63636685361956
2023-06-06T19:00:00Z,51.42353633880615,61.6612268447876
2023-06-06T19:15:00Z,51.450697631835936,61.504184608459475
2023-06-06T19:30:00Z,51.44871239710336,61.54100052034012
2023-06-06T19:45:00Z,51.05046432797271,61.05633560029587
2023-06-06T20:00:00Z,40.81709510803223,28.862047996520996
2023-06-06T20:15:00Z,52.07152015686035,51.33248489379883
2023-06-06T20:30:00Z,43.88239525303696,37.69840803050032
2023-06-06T20:45:00Z,40.721610229794344,24.90515370888285
2023-06-06T21:00:00Z,53.47552417755127,62.755481224060055
2023-06-06T21:15:00Z,31.51844850540161,0.59927978515625
2023-06-06T21:30:00Z,33.49292367877382,8.61578931712141
2023-06-06T21:45:00Z,56.90684503611952,63.331197417608585
2023-06-06T22:00:00Z,30.921048679351806,0.0
2023-06-06T22:15:00Z,30.910367317199707,0.0
2023-06-06T22:30:00Z,42.544281815037586,28.616197759454902
2023-06-06T22:45:00Z,46.44364200252117,40.42398426320293
2023-06-06T23:00:00Z,30.927457542419432,0.0
2023-06-06T23:15:00Z,30.88839382171631,0.0
2023-06-06T23:30:00Z,30.907173580593533,0.0
2023-06-06T23:45:00Z,30.90926736888319,0.0
2023-06-07T00:00:00Z,30.903042716979982,0.0
2023-06-07T00:15:00Z,30.890835367067897,0.0
2023-06-07T00:30:00Z,30.88320571899414,0.0
2023-06-07T00:45:00Z,30.898993784838385,0.0
2023-06-07T01:00:00Z,30.905789375305176,0.0
2023-06-07T01:15:00Z,30.890527089436848,0.0
2023-06-07T01:30:00Z,30.886868019104003,0.0
2023-06-07T01:45:00Z,30.88720939182999,0.0
2023-06-07T02:00:00Z,30.898465042114257,0.0
2023-06-07T02:15:00Z,30.892993194888337,0.0
2023-06-07T02:30:00Z,30.88961465835571,0.0
2023-06-07T02:45:00Z,30.921656032600026,0.0
2023-06-07T03:00:00Z,30.911587982177736,0.0
2023-06-07T03:15:00Z,30.88528650457209,0.0
2023-06-07T03:30:00Z,30.910062007904052,0.0
2023-06-07T03:45:00Z,30.895065590886787,0.0
2023-06-07T04:00:00Z,30.891451903063842,0.0
2023-06-07T04:15:00Z,30.89449758529663,0.0
2023-06-07T04:30:00Z,30.892971725463866,0.0
2023-06-07T04:45:00Z,30.899295995731165,0.0
2023-06-07T05:00:00Z,30.884731616973877,0.0
2023-06-07T05:15:00Z,30.890835405600193,0.0
2023-06-07T05:30:00Z,30.896023540496827,0.0
2023-06-07T05:45:00Z,30.876331612615303,0.0
2023-06-07T06:00:00Z,30.885342044830324,0.0
2023-06-07T06:15:00Z,30.909331389147827,0.0
2023-06-07T06:30:00Z,30.885952396392824,0.0
2023-06-07T06:45:00Z,30.8983894952453,0.0
2023-06-07T07:00:00Z,30.88473159790039,0.0
2023-06-07T07:15:00Z,30.892376716690833,0.0
2023-06-07T07:30:00Z,30.891140518188475,0.0
2023-06-07T07:45:00Z,30.90050455603269,0.0
2023-06-07T08:00:00Z,30.901516799926757,0.0
2023-06-07T08:15:00Z,30.88127906876381,0.0
2023-06-07T08:30:00Z,30.897854595184327,0.0
2023-06-07T08:45:00Z,30.8802596177205,0.0
2023-06-07T09:00:00Z,30.88839385986328,0.0
2023-06-07T09:15:00Z,30.909331408413973,0.0
2023-06-07T09:30:00Z,30.88106929779053,0.0
2023-06-07T09:45:00Z,30.894763474417203,0.0
2023-06-07T10:00:00Z,30.886827931259617,0.0
2023-06-07T10:15:00Z,30.877102088928222,0.0
2023-06-07T10:30:00Z,30.899075317382813,0.0
2023-06-07T10:45:00Z,30.887511546068854,0.0
2023-06-07T11:00:00Z,30.882820379854454,0.0
2023-06-07T11:15:00Z,30.874050216674803,0.0
2023-06-07T11:30:00Z,30.89236135482788,0.0
2023-06-07T11:45:00Z,30.865453531246374,0.0
2023-06-07T12:00:00Z,30.88590305983418,0.0
2023-06-07T12:15:00Z,30.892971725463866,0.0
2023-06-07T12:30:00Z,30.874965896606444,0.0
2023-06-07T12:45:00Z,30.88267696493923,0.0
2023-06-07T13:00:00Z,30.858775514544863,0.0
2023-06-07T13:15:00Z,30.896633949279785,0.0
2023-06-07T13:30:00Z,30.901821994781493,0.0
2023-06-07T13:45:00Z,30.876935902208384,0.0
2023-06-07T14:00:00Z,30.87634691565928,0.0
2023-06-07T14:15:00Z,30.90365312576294,0.0
2023-06-07T14:30:00Z,30.86916717529297,0.0
2023-06-07T14:45:00Z,30.88751150829957,0.0
2023-06-07T15:00:00Z,30.886211279666785,0.0
2023-06-07T15:15:00Z,30.8581805229187,0.0
2023-06-07T15:30:00Z,30.883835731296365,0.0
2023-06-07T15:45:00Z,30.86726660775666,0.0
2023-06-07T16:00:00Z,30.877712440490722,0.0
2023-06-07T16:15:00Z,30.885647296905518,0.0
2023-06-07T16:30:00Z,30.864894542694092,0.0
2023-06-07T16:45:00Z,30.886257553100585,0.0
2023-06-07T17:00:00Z,30.877407245635986,0.0
2023-06-07T17:15:00Z,30.86581018447876,0.0
2023-06-07T17:30:00Z,30.869256587943646,0.0
2023-06-07T17:45:00Z,30.88479202572662,0.0
2023-06-07T18:00:00Z,30.868251705169676,0.0
2023-06-07T18:15:00Z,30.899775129376035,0.0
2023-06-07T18:30:00Z,30.86245309829712,0.0
2023-06-07T18:45:00Z,30.879655347012058,0.0
2023-06-07T19:00:00Z,30.873439846038817,0.0
2023-06-07T19:15:00Z,30.856001112196182,0.0
2023-06-07T19:30:00Z,30.878933181762694,0.0
2023-06-07T19:45:00Z,30.872524242401123,0.0
2023-06-07T20:00:00Z,30.868862075805666,0.0
2023-06-07T20:15:00Z,30.877407283782958,0.0
2023-06-07T20:30:00Z,30.87923828125,0.0
2023-06-07T20:45:00Z,30.854518356323243,0.0
2023-06-07T21:00:00Z,30.89114053726196,0.0
2023-06-07T21:15:00Z,30.86611541748047,0.0
2023-06-07T21:30:00Z,30.896633892059327,0.0
2023-06-07T21:45:00Z,30.877407264709472,0.0
2023-06-07T22:00:00Z,30.892361335754394,0.0
2023-06-07T22:15:00Z,30.863368759155275,0.0
2023-06-07T22:30:00Z,30.86764133453369,0.0
2023-06-07T22:45:00Z,30.8709983253479,0.0
2023-06-07T23:00:00Z,30.894192428588866,0.0
2023-06-07T23:15:00Z,30.873439769744873,0.0
2023-06-07T23:30:00Z,30.883205738067627,0.0
2023-06-07T23:45:00Z,30.885036869049074,0.0
2023-06-08T00:00:00Z,30.888088703155518,0.0
2023-06-08T00:15:00Z,30.89693914413452,0.0
2023-06-08T00:30:00Z,30.87435543060303,0.0
2023-06-08T00:45:00Z,30.872524337768553,0.0
2023-06-08T01:00:00Z,30.875270919799803,0.0
2023-06-08T01:15:00Z,30.864894618988036,0.0
2023-06-08T01:30:00Z,30.871303577423095,0.0
2023-06-08T01:45:00Z,30.903348026275633,0.0
2023-06-08T02:00:00Z,30.88259536743164,0.0
2023-06-08T02:15:00Z,30.87191394805908,0.0
2023-06-08T02:30:00Z,30.89480276107788,0.0
2023-06-08T02:45:00Z,30.88717311859131,0.0
2023-06-08T03:00:00Z,30.87984874725342,0.0
2023-06-08T03:15:00Z,30.880764236450194,0.0
2023-06-08T03:30:00Z,30.884426498413085,0.0
2023-06-08T03:45:00Z,30.885647296905518,0.0
2023-06-08T04:00:00Z,30.895718326568602,0.0
2023-06-08T04:15:00Z,30.860316944122314,0.0
2023-06-08T04:30:00Z,30.872829456329345,0.0
2023-06-08T04:45:00Z,30.890530223846437,0.0
2023-06-08T05:00:00Z,30.873439922332764,0.0
2023-06-08T05:15:00Z,30.88045913696289,0.0
2023-06-08T05:30:00Z,30.910672397613524,0.0
2023-06-08T05:45:00Z,30.884121227264405,0.0
2023-06-08T06:00:00Z,30.879543495178222,0.0
2023-06-08T06:15:00Z,30.888393878936768,0.0
2023-06-08T06:30:00Z,30.88076427459717,0.0
2023-06-08T06:45:00Z,30.89114061355591,0.0
2023-06-08T07:00:00Z,30.906094551086426,0.0
2023-06-08T07:15:00Z,30.881069526672363,0.0
2023-06-08T07:30:00Z,30.885036849975585,0.0
2023-06-08T07:45:00Z,30.865504989624025,0.0
2023-06-08T08:00:00Z,30.89236135482788,0.0
2023-06-08T08:15:00Z,30.898159770965577,0.0
2023-06-08T08:30:00Z,30.884426555633546,0.0
2023-06-08T08:45:00Z,30.89754945755005,0.0
2023-06-08T09:00:00Z,30.881679935455324,0.0
2023-06-08T09:15:00Z,30.893582038879394,0.0
2023-06-08T09:30:00Z,30.889004249572753,0.0
2023-06-08T09:45:00Z,30.882595386505127,0.0
2023-06-08T10:00:00Z,30.880153846740722,0.0
2023-06-08T10:15:00Z,30.88198497772217,0.0
2023-06-08T10:30:00Z,30.852076835632325,0.0
2023-06-08T10:45:00Z,30.86977756500244,0.0
2023-06-08T11:00:00Z,30.863673877716064,0.0
2023-06-08T11:15:00Z,30.870693168640138,0.0
2023-06-08T11:30:00Z,30.86855682373047,0.0
2023-06-08T11:45:00Z,30.874050235748292,0.0
2023-06-08T12:00:00Z,30.876491680145264,0.0
2023-06-08T12:15:00Z,30.871303653717042,0.0
2023-06-08T12:30:00Z,30.86306360244751,0.0
2023-06-08T12:45:00Z,30.85818063735962,0.0
2023-06-08T13:00:00Z,30.866115436553955,0.0
2023-06-08T13:15:00Z,30.867030868530275,0.0
2023-06-08T13:30:00Z,30.869472408294676,0.0
2023-06-08T13:45:00Z,30.873134593963623,0.0
2023-06-08T14:00:00Z,30.869472427368166,0.0
2023-06-08T14:15:00Z,30.860011653900145,0.0
2023-06-08T14:30:00Z,42.79679267883301,30.862993240356445
2023-06-08T14:45:00Z,55.284890213012694,65.39187061309815
2023-06-08T15:00:00Z,56.71010498046875,66.12778095245362
2023-06-08T15:15:00Z,54.08978588104248,63.7441047668457
2023-06-08T15:30:00Z,53.6902982711792,63.27716884613037
2023-06-08T15:45:00Z,53.350664863586424,63.13225997924805
2023-06-08T16:00:00Z,53.087633514404295,63.695070304870605
2023-06-08T16:15:00Z,52.71527030944824,63.02228603363037
2023-06-08T16:30:00Z,52.61253746032715,63.257352905273436
2023-06-08T16:45:00Z,52.261879425048825,62.43527202606201
2023-06-08T17:00:00Z,52.193517990112305,62.55251171112061
2023-06-08T17:15:00Z,51.87398895263672,61.77879730224609
2023-06-08T17:30:00Z,51.76198566436768,61.807611312866214
2023-06-08T17:45:00Z,51.75862895965576,61.833744049072266
2023-06-08T18:00:00Z,51.76961559295654,61.81015743255615
2023-06-08T18:15:00Z,51.43330253601074,61.9026449584961
2023-06-08T18:30:00Z,51.790978507995604,62.80615962982178
2023-06-08T18:45:00Z,51.649983444213866,61.87422706604004
2023-06-08T19:00:00Z,51.495865173339844,62.65789875030518
2023-06-08T19:15:00Z,51.40614055633545,61.596728553771975
2023-06-08T19:30:00Z,38.40258522033692,21.623717498779296
2023-06-08T19:45:00Z,30.936918354034425,0.0
2023-06-08T20:00:00Z,31.504143047332764,4.795643005371094
2023-06-08T20:15:00Z,59.50193790435791,68.0186228942871
2023-06-08T20:30:00Z,50.856197090148925,60.91371257781982
2023-06-08T20:45:00Z,34.37856704711914,9.083938674926758
2023-06-08T21:00:00Z,32.821894054412844,7.015765533447266
2023-06-08T21:15:00Z,57.43511028289795,66.15135524749756
2023-06-08T21:30:00Z,37.6194038772583,19.918691520690917
2023-06-08T21:45:00Z,30.90426357269287,0.0
2023-06-08T22:00:00Z,30.887783527374268,0.0
2023-06-08T22:15:00Z,30.889614639282225,0.0
2023-06-08T22:30:00Z,30.883510875701905,0.0
2023-06-08T22:45:00Z,30.900601291656493,0.0
2023-06-08T23:00:00Z,30.893887176513672,0.0
2023-06-08T23:15:00Z,30.89999090194702,0.0
2023-06-08T23:30:00Z,30.894802684783937,0.0
2023-06-08T23:45:00Z,30.871608657836916,0.0
2023-06-09T00:00:00Z,30.88778350830078,0.0
2023-06-09T00:15:00Z,30.874965763092042,0.0
2023-06-09T00:30:00Z,30.88320568084717,0.0
2023-06-09T00:45:00Z,30.887173099517824,0.0
2023-06-09T01:00:00Z,30.88656276702881,0.0
2023-06-09T01:15:00Z,30.888393878936768,0.0
2023-06-09T01:30:00Z,30.89449754714966,0.0
2023-06-09T01:45:00Z,30.89144567489624,0.0
2023-06-09T02:00:00Z,30.87008270263672,0.0
2023-06-09T02:15:00Z,30.87435535430908,0.0
2023-06-09T02:30:00Z,30.877712383270264,0.0
2023-06-09T02:45:00Z,30.8728293800354,0.0
2023-06-09T03:00:00Z,30.870082664489747,0.0
2023-06-09T03:15:00Z,30.877101993560792,0.0
2023-06-09T03:30:00Z,30.87893310546875,0.0
2023-06-09T03:45:00Z,30.873134574890138,0.0
2023-06-09T04:00:00Z,30.87282947540283,0.0
2023-06-09T04:15:00Z,30.901516819000243,0.0
2023-06-09T04:30:00Z,30.88869913101196,0.0
2023-06-09T04:45:00Z,30.870693168640138,0.0
2023-06-09T05:00:00Z,30.883510913848877,0.0
2023-06-09T05:15:00Z,30.89175096511841,0.0
2023-06-09T05:30:00Z,30.880153884887694,0.0
2023-06-09T05:45:00Z,30.861842765808106,0.0
2023-06-09T06:00:00Z,30.868862075805666,0.0
2023-06-09T06:15:00Z,30.90121171951294,0.0
2023-06-09T06:30:00Z,30.867946395874025,0.0
2023-06-09T06:45:00Z,30.89053018569946,0.0
2023-06-09T07:00:00Z,30.869777545928955,0.0
2023-06-09T07:15:00Z,30.852381935119627,0.0
2023-06-09T07:30:00Z,30.857875328063965,0.0
2023-06-09T07:45:00Z,30.872524242401123,0.0
2023-06-09T08:00:00Z,30.876186466217042,0.0
2023-06-09T08:15:00Z,30.904263496398926,0.0
2023-06-09T08:30:00Z,30.874660568237303,0.0
2023-06-09T08:45:00Z,30.887173137664796,0.0
2023-06-09T09:00:00Z,30.889309406280518,0.0
2023-06-09T09:15:00Z,30.8633687210083,0.0
2023-06-09T09:30:00Z,30.887783584594725,0.0
2023-06-09T09:45:00Z,30.85573896408081,0.0
2023-06-09T10:00:00Z,30.887478256225585,0.0
2023-06-09T10:15:00Z,30.879848690032958,0.0
2023-06-09T10:30:00Z,30.870693187713623,0.0
2023-06-09T10:45:00Z,30.8658101272583,0.0
2023-06-09T11:00:00Z,30.87801753997803,0.0
2023-06-09T11:15:00Z,30.883205699920655,0.0
2023-06-09T11:30:00Z,30.86733612060547,0.0
2023-06-09T11:45:00Z,30.869472408294676,0.0
2023-06-09T12:00:00Z,30.86642063140869,0.0
2023-06-09T12:15:00Z,30.85726499557495,0.0
2023-06-09T12:30:00Z,48.13505212783814,45.54786071777344
2023-06-09T12:45:00Z,55.5955687713623,66.00370880126952
2023-06-09T13:00:00Z,57.61345260620117,67.04117301940919
2023-06-09T13:15:00Z,54.91439575195312,64.79468734741211
2023-06-09T13:30:00Z,54.85488468170166,64.70656650543214
2023-06-09T13:45:00Z,54.85396903991699,64.65357093811035
2023-06-09T14:00:00Z,54.8155158996582,64.8262703704834
2023-06-09T14:15:00Z,54.85366416931152,64.63034679412841
2023-06-09T14:30:00Z,55.00350982666016,64.61255729675293
2023-06-09T14:45:00Z,55.356914291381834,64.77371086120606
2023-06-09T15:00:00Z,55.294351501464845,64.96891441345215
2023-06-09T15:15:00Z,55.27359893798828,65.20571899414062
2023-06-09T15:30:00Z,55.29221530914307,65.20571899414062
2023-06-09T15:45:00Z,55.276650733947754,65.20571899414062
2023-06-09T16:00:00Z,55.28092334747314,65.20571899414062
2023-06-09T16:15:00Z,55.279702758789064,65.20555084228516
2023-06-09T16:30:00Z,55.290079002380374,65.19734832763672
2023-06-09T16:45:00Z,55.14694702148437,64.44793037414551
2023-06-09T17:00:00Z,54.51551868438721,64.14038673400879
2023-06-09T17:15:00Z,54.455397033691405,63.92976795196533
2023-06-09T17:30:00Z,54.43037200927734,63.93110916137695
2023-06-09T17:45:00Z,54.401379165649416,64.37228019714355
2023-06-09T18:00:00Z,54.26068935394287,63.868098945617675
2023-06-09T18:15:00Z,53.72020664215088,63.30788887023926
2023-06-09T18:30:00Z,53.658559036254886,63.28330993652344
2023-06-09T18:45:00Z,53.423260917663576,63.021077957153324
2023-06-09T19:00:00Z,53.32800495147705,62.97388458251953
2023-06-09T19:15:00Z,53.04433567047119,62.71805686950684
2023-06-09T19:30:00Z,52.722175407409665,62.453788681030275
2023-06-09T19:45:00Z,52.286904640197754,62.39172451019287
2023-06-09T20:00:00Z,52.14621440887451,62.981066932678225
2023-06-09T20:15:00Z,52.05710014343262,62.26836940765381
2023-06-09T20:30:00Z,49.076586475372316,53.36115413665772
2023-06-09T20:45:00Z,40.07065034866333,23.154520568847655
2023-06-09T21:00:00Z,55.25223571777344,64.28920322418213
2023-06-09T21:15:00Z,36.732612190246584,16.543746910095216
2023-06-09T21:30:00Z,43.80779462814331,41.31975841522217
2023-06-09T21:45:00Z,46.08050821304321,41.82106410980224
2023-06-09T22:00:00Z,39.12518709182739,31.097095680236816
2023-06-09T22:15:00Z,49.32462560653686,50.263854064941405
2023-06-09T22:30:00Z,34.11862565994263,9.923004913330079
2023-06-09T22:45:00Z,55.04890598297119,60.62137557983399
2023-06-09T23:00:00Z,30.908535995483398,0.0
2023-06-09T23:15:00Z,36.21177570343018,14.855068130493164
2023-06-09T23:30:00Z,47.29228353500366,38.79221168518066
2023-06-09T23:45:00Z,30.936613063812256,0.0
2023-06-10T00:00:00Z,38.83575719833374,20.39166229248047
2023-06-10T00:15:00Z,45.711004943847655,34.56612144470215
2023-06-10T00:30:00Z,30.9137243270874,0.0
2023-06-10T00:45:00Z,30.884121322631835,0.0
2023-06-10T01:00:00Z,30.887783489227296,0.0
2023-06-10T01:15:00Z,30.88656276702881,0.0
2023-06-10T01:30:00Z,30.918302097320556,0.0
2023-06-10T01:45:00Z,30.880459060668944,0.0
2023-06-10T02:00:00Z,30.895107975006102,0.0
2023-06-10T02:15:00Z,30.90578935623169,0.0
2023-06-10T02:30:00Z,30.878322772979736,0.0
2023-06-10T02:45:00Z,30.90426347732544,0.0
2023-06-10T03:00:00Z,30.892361183166503,0.0
2023-06-10T03:15:00Z,30.895107917785644,0.0
2023-06-10T03:30:00Z,30.872524166107176,0.0
2023-06-10T03:45:00Z,30.90853609085083,0.0
2023-06-10T04:00:00Z,30.90823091506958,0.0
