time,ADS.fAHUPHTempSupADS,ADS.fAHUPHTempRetADS,ADS.fAHUHRTempOutEstimatedADS,ADS.fAHUCOTempSupPrimADS,ADS.fAHUCOTempRetPrimADS,ADS.fAHUCOTempSupADS,ADS.fAHUCOTempRetADS,ADS.fAHURHTempSupPrimADS,ADS.fAHURHTempRetPrimADS,ADS.fAHURHTempSupADS,ADS.fAHURHTempRetADS
2022-08-03T21:00:00Z,20.875590407003568,42.25354340320497,46.61596769798459,5.052755941556194,14.066929133858268,11.888976367439811,12.665354330708661,89.06850397305226,65.14015747430756,23.82992128687581,19.52913354137751
2022-08-03T21:15:00Z,20.486718699336052,46.057812720537186,46.67905592918396,5.17968750372529,14.060937561094761,11.78124999254942,12.636718764901161,102.16874992847443,77.68515628576279,23.192187517881393,19.346093490719795
2022-08-03T21:30:00Z,20.783464056300367,44.71574783325195,46.64011743500477,5.0692913663668895,14.064566942650503,11.99685041172298,12.671653544808937,90.43858247291385,67.48503932802696,23.200000057070273,19.12283460361751
2022-08-03T21:45:00Z,20.51259833808959,41.885039412130524,46.77711033821106,5.11171879991889,13.973437502980232,11.853906251490116,12.557812511920929,81.89055201012319,58.38897642000454,23.2811024132676,19.788976421506387
2022-08-03T22:00:00Z,19.889062494039536,44.01705435819404,46.89384889602661,5.098437514156103,13.93437498062849,11.779687494039536,12.519531264901161,101.65390610694885,75.26171892881393,23.888281494379044,19.567968890070915
2022-08-03T22:15:00Z,20.054687708616257,45.7354331729919,46.84632897564745,5.122834663691483,13.855905502799928,12.085039349052849,12.465354303675374,98.31562477350235,74.98984390497208,23.796874806284904,19.59765637665987
2022-08-03T22:30:00Z,20.033070992297073,43.44960622712383,46.869337307186576,4.866929166898952,14.124409450320748,12.002362221244752,12.727559059623658,88.2385830015648,64.20629897830993,23.16220463730219,18.87716521616057
2022-08-03T22:45:00Z,19.813281372189522,41.72187519073486,46.968146085739136,4.866406194865704,14.054687544703484,12.087500005960464,12.682812482118607,87.57578092813492,63.49374979734421,23.86328150331974,19.727343909442425
2022-08-03T23:00:00Z,19.258267770602007,45.261417388916016,47.07310822254091,4.828125011175871,14.217968814074993,11.846874997019768,12.843749985098839,102.40000032439946,78.0417320071243,23.140157384196606,19.272440730117438
2022-08-03T23:15:00Z,18.893749952316284,44.310937374830246,47.185673236846924,4.796850350898082,14.24094482481949,12.108661441352425,12.8960629560816,91.71718734502792,69.62500029802322,23.287499859929085,19.243750110268593
2022-08-03T23:30:00Z,18.700000762939453,41.62283460361751,47.24753666674997,4.699212626209409,14.337007845480612,11.83228346306508,12.975590525649665,83.22755912720687,59.6409448037936,23.079527456929366,19.39921250681239
2022-08-03T23:45:00Z,18.706250250339508,43.038281351327896,47.238276958465576,4.814062461256981,14.08593749254942,11.953124977648258,12.753906264901161,99.22578126192093,74.89687502384186,22.900781393051147,18.926562629640102
2022-08-04T00:00:00Z,18.99685038168599,45.25196826364112,47.15120438703402,4.911023601772278,13.98110232766219,11.799212643480676,12.636220428887315,98.78740175502507,74.81181107168122,23.857480296938437,19.87559072990117
2022-08-04T00:15:00Z,19.047244274710106,42.9834646390179,47.183104087048626,4.905511852324478,13.975590510631172,11.884251970005787,12.649606336758831,87.0110239344319,63.697637783260795,23.448818837563824,19.158267719539133
2022-08-04T00:30:00Z,18.561718821525574,41.223437398672104,47.35582232475281,4.888281233608723,13.992187485098839,12.003125011920929,12.662499986588955,88.46953129768372,64.34921869635582,23.471093505620956,19.765624813735485
2022-08-04T00:45:00Z,17.84881832092766,44.683464711106666,47.47215721550889,4.640944905168428,14.12283462614525,12.021259871054822,12.788976398978646,101.79527589092105,77.99921309103178,23.203149690402775,19.13936994207187
2022-08-04T01:00:00Z,17.98593744635582,43.527343690395355,47.46442198753357,4.628124970942736,14.171093761920929,12.265624985098839,12.847656212747097,90.66250014305115,68.61406224966049,23.235156178474426,19.652343221008778
2022-08-04T01:15:00Z,17.952343568205833,41.10859373211861,47.51818537712097,4.477343760430813,14.235937550663948,11.989843718707561,12.91406249254942,85.13671863079071,61.57265645265579,23.124218955636024,18.84453122317791
2022-08-04T01:30:00Z,17.39370096762349,43.718110152116914,47.64291748287171,4.480314941856805,14.226771655045157,11.990551152567225,12.898425154798613,101.5858266635204,77.6094488909864,22.622834633654495,19.367716526421976
2022-08-04T01:45:00Z,17.28740115428534,43.93622030423382,47.668929513045185,4.372440953892986,14.218897661824865,11.94488188976378,12.892125970735325,94.26220432792122,71.11102367010642,23.515748174171748,19.270866206311805
2022-08-04T02:00:00Z,17.216406479477882,41.205468744039536,47.751302659511566,4.8062499687075615,13.882031254470348,11.802343748509884,12.551562450826168,83.1179690361023,60.49765619635582,23.77187506854534,19.57343764603138
2022-08-04T02:15:00Z,16.826771683580294,42.0692915127972,47.86531895915354,4.711810983072116,14.029921276362861,12.008661367761807,12.70000001952404,99.11574800746648,74.17874004333977,23.391338753887986,19.081889843377542
2022-08-04T02:30:00Z,16.5448820609746,44.20708651805487,47.88925843726932,4.729133857516792,13.964566906606118,12.053543308588463,12.640157451779823,97.81338609109713,75.17322846660464,23.044881850715697,19.455117991590125
2022-08-04T02:45:00Z,16.77187466621399,41.64921873807907,47.88350987434387,4.648437511175871,13.99218749254942,11.785937502980232,12.650000035762787,86.70312470197678,63.12734389305115,23.397656336426735,19.142968751490116
2022-08-04T03:00:00Z,16.653125151991844,40.589843809604645,47.93903160095215,4.746875002980232,13.871093675494194,11.966406226158142,12.542187586426735,90.77109378576279,66.72187480330467,23.369531452655792,19.345312625169754
2022-08-04T03:15:00Z,16.33203060925007,44.09375,47.97175455093384,4.675781220197678,14.016406275331974,11.946093782782555,12.682031244039536,101.4757816195488,77.69062495231628,23.5265624076128,19.30156260728836
2022-08-04T03:30:00Z,16.348030916349156,42.57007875217227,47.98537679356853,5.066929178913747,13.976377937737412,12.055118102726974,12.655905513312874,89.50078732948603,67.4377955939826,22.74173230449046,18.970865850373517
2022-08-04T03:45:00Z,16.440944656612366,40.245669237272004,47.998683178518704,4.567716583492249,14.205511829045815,11.952755905511811,12.87401574052225,85.5275590551181,61.5346457413801,23.845669423501324,19.63228367632768
2022-08-04T04:00:00Z,16.285039120771753,43.19685042373777,47.9963116645813,4.482812475413084,14.105468772351742,11.976562485098839,12.785156212747097,101.39212600828155,77.96220470037986,22.970079061553236,19.294488133407953
2022-08-04T04:15:00Z,16.365353877150167,43.15669283528966,48.00620887393043,4.431496053230106,14.28897636894166,11.952755920530304,12.964566974189339,92.3724411491334,69.52362177691121,23.70708674333227,19.459054879316195
2022-08-04T04:30:00Z,16.057031467556953,40.41953119635582,48.103957653045654,4.517968770116568,14.008593738079071,11.953124970197678,12.679687514901161,83.99062532186508,61.16953122615814,22.66874995827675,19.322656273841858
2022-08-04T04:45:00Z,16.128125056624413,42.4867188334465,48.01243472099304,4.4637795020276165,14.10393706644614,11.760629924263542,12.766929123345323,101.569531083107,76.15312498807907,23.78828127682209,19.43906259536743
2022-08-04T05:00:00Z,16.956250220537186,44.046875178813934,47.771449625492096,4.757812514901161,13.859374955296516,11.83984375745058,12.538281239569187,96.36718785762787,73.81875002384186,22.907812282443047,18.861718483269215
2022-08-04T05:15:00Z,17.510937348008156,41.62031230330467,47.581902742385864,4.59609380364418,14.142968706786633,11.876562505960464,12.810156270861626,85.38906228542328,61.76640638709068,23.645312413573265,19.674999713897705
2022-08-04T05:30:00Z,18.38346461799201,41.075590539166306,47.294665959876355,4.538281310349703,14.127343758940697,12.146875001490116,12.814843736588955,92.12362202321451,67.97086613572489,23.058267533309817,19.194487834539938
2022-08-04T05:45:00Z,20.069531306624413,45.28515583276749,46.81978738307953,4.725196902207502,14.15118109335111,11.793700811431163,12.809448805380994,100.57421875,76.82968753576279,23.684374913573265,19.59140644967556
2022-08-04T06:00:00Z,21.53228346757063,44.257480501189946,46.334999084472656,4.417322797099437,14.281102375721368,12.05196849943146,12.95196850093331,89.2653542466051,66.22519695852685,22.99921261043999,19.053543413717914
2022-08-04T06:15:00Z,23.328124970197678,42.95625001192093,45.79716444015503,4.4781250059604645,13.710156224668026,11.810937486588955,12.37890625745058,86.21811021219088,62.618897535669525,23.67795260872428,19.51496031903845
2022-08-04T06:30:00Z,25.44251975112074,47.74803152609998,45.23469741701141,4.570866201806256,14.077952722864827,12.06771653843677,12.744881892767479,103.25859367847443,78.64296859502792,23.396093621850014,19.235155940055847
2022-08-04T06:45:00Z,26.619685480913777,47.99763783131998,44.880798219695805,4.819685001072921,13.86535433521421,11.932283454053984,12.546456644854208,92.34094466562347,69.9110237181656,23.52913384925662,19.388976667809676
2022-08-04T07:00:00Z,26.525781348347664,45.36249989271164,44.84106421470642,4.6789062693715096,14.135156273841858,11.98906248062849,12.806250005960464,83.24062526226044,60.0703127682209,23.263281226158142,19.064843855798244
2022-08-04T07:15:00Z,26.884252112681473,46.77874013945812,44.71240666907603,4.779527529018131,14.248818818039782,12.190551157072774,12.932283476581723,98.2181101521169,74.2047244394858,23.03464560621367,19.204724049004984
2022-08-04T07:30:00Z,28.07952757707731,49.56692913385827,44.379231850931966,5.025984193396381,14.145669291338583,11.79685038468969,12.80629922461322,98.27322856272299,74.45826745220995,23.74645664185051,19.574015812611016
2022-08-04T07:45:00Z,28.640624970197678,47.5257813334465,44.225632667541504,5.0695313066244125,14.128906302154064,12.046874985098839,12.813281252980232,86.55859363079071,64.18281245231628,22.74921864271164,18.63984375447035
2022-08-04T08:00:00Z,27.805511820034717,45.40236219270962,44.410711754025435,5.285826776910016,14.367716548949714,11.908661414319136,13.018897574717604,86.39606253556379,61.7645668270081,23.904724571648543,20.116535344461756
2022-08-04T08:15:00Z,27.6330713737668,49.39763779527559,44.426631356787496,5.231496029951441,14.534645636250653,12.182677178870975,13.211811035636842,102.15511826642854,78.27244105301504,23.314960524791807,19.219685066403365
2022-08-04T08:30:00Z,27.921259737390233,48.420472482996665,44.37100285807932,5.556692878092368,14.391338551138329,11.622047244094489,13.014960649445301,91.2440946684109,67.94173230148675,23.100787575789322,19.096063118281325
2022-08-04T08:45:00Z,27.796062874981736,45.59453108906746,44.41822123527527,5.628906272351742,14.655468739569187,11.749999977648258,13.26171874254942,84.17952740286279,59.844094494196376,23.852755899504412,19.54645681005763
2022-08-04T09:00:00Z,27.687499597668648,49.609449071208324,44.44020807461476,5.698425221630908,14.406299148018904,11.952755890493318,13.027559047608865,101.61562490463257,77.37265604734421,23.334375113248825,19.403906285762787
2022-08-04T09:15:00Z,27.751181009247546,49.89527556652159,44.42855372391348,5.775590569954219,14.280314903559647,11.887401558282807,12.877952718359278,94.238582581047,71.98031472033404,23.132283278337614,19.259055032504826
2022-08-04T09:30:00Z,26.885937437415123,46.33125001192093,44.72044974565506,6.140625011175871,14.016406245529652,11.635156236588955,12.592968732118607,83.67265617847443,60.50937479734421,23.388281136751175,19.45546855032444
2022-08-04T09:45:00Z,25.589843899011612,45.18749979138374,45.08702278137207,6.0320312194526196,14.117968760430813,12.040624976158142,12.717187516391277,91.4632813334465,67.3593747317791,23.206249952316284,19.121093563735485
2022-08-04T10:00:00Z,25.31102341178834,48.37795290609044,45.15284320500892,6.085039367825966,13.92440942328746,11.79370077388493,12.5228346276471,99.4952757827879,76.6330711785264,23.296063040185164,19.656692962946853
2022-08-04T10:15:00Z,25.246456716942976,46.440157552403726,45.208021809735634,6.001574764101524,14.062992163530485,11.813385783218024,12.6393700922568,88.47322797399806,65.27637779055618,23.270078794224055,19.381889681177814
2022-08-04T10:30:00Z,24.795312583446503,44.203906416893005,45.393726110458374,5.853906229138374,14.071874976158142,12.176562502980232,12.681250013411045,85.54531252384186,62.27890607714653,23.032812401652336,19.436718747019768
2022-08-04T10:45:00Z,23.925984254972203,47.474015904223826,45.59289268433579,6.018897608509214,14.063281267881393,11.877165336308517,12.660937570035458,102.71889784204679,78.55275588148223,23.553543195949764,19.495275730223167
2022-08-04T11:00:00Z,22.939843758940697,46.66640618443489,45.873788714408875,6.015624973922968,14.107874014246182,11.667187467217445,12.681889721727746,93.39687484502792,69.73125004768372,23.568750113248825,19.274999856948853
2022-08-04T11:15:00Z,22.617322711494026,43.78503937608614,45.925529900498276,5.854330719925287,14.329921271857314,12.07322833294005,12.934645675298736,83.81338591087521,60.4795276011069,23.048031499066692,18.834645819476272
2022-08-04T11:30:00Z,23.66484408080578,44.82187521457672,45.70888674259186,5.8601562194526196,14.004687502980232,11.860937513411045,12.596093736588955,97.70000004768372,73.23749989271164,23.175781220197678,19.482031121850014
2022-08-04T11:45:00Z,24.323622065266285,47.88976380956454,45.507857975997325,5.97401575028427,14.097637822308878,11.847244074964149,12.681889729236993,98.09370097963829,74.85275580939346,23.65748036001611,19.428346513763188
2022-08-04T12:00:00Z,24.9338581205353,45.65196858804057,45.33968088946005,5.938582645626519,14.05826774356872,11.984251930957704,12.659055094080648,86.76456697719304,64.12125955416461,23.070866231843244,19.18582662447231
2022-08-04T12:15:00Z,24.963281109929085,43.892187386751175,45.29394716024399,5.942968707531691,13.875000022351742,11.952343761920929,12.47343746572733,85.61953109502792,62.25312474370003,23.705468580126762,19.503124855458736
2022-08-04T12:30:00Z,25.7440944431335,48.141732193353604,45.07690970353254,5.999212602930744,13.994488167950488,11.914173223840908,12.570078714626042,101.94960646741973,78.28346474715106,22.950393691776306,19.1708662153229
2022-08-04T12:45:00Z,26.06850392799678,47.995275452381044,44.985867597925385,5.903149578515,13.93779523353877,12.040944895406408,12.526771643030362,92.06062983715628,69.82440936471534,23.29685051985613,19.08582643073375
2022-08-04T13:00:00Z,25.185826819712723,45.10866141131544,45.24998678372601,5.90157476184875,13.898425192344845,12.02204723808709,12.496850381685993,82.40708671029158,60.37716545645646,22.810236007209838,19.30551178999773
2022-08-04T13:15:00Z,24.204687491059303,45.057031095027924,45.511266469955444,6.063281241804361,13.946093745529652,11.803124964237213,12.521093726158142,95.32499980926514,70.61406236886978,23.801562651991844,19.462500244379044
2022-08-04T13:30:00Z,23.5,47.77401547169122,45.672460661159725,5.962992104958362,14.028346482224352,12.074015730009304,12.639370069729061,97.7031493900329,75.96535461906373,22.95039376686877,19.11102365508793
2022-08-04T13:45:00Z,23.300780937075615,45.32343754172325,45.778658986091614,5.990624990314245,13.858593739569187,11.846874982118607,12.449999988079071,86.67656219005585,64.7000000178814,23.145312666893005,19.385937578976154
2022-08-04T14:00:00Z,23.073228625800667,43.16220489261657,45.88215649221826,6.1671874932944775,13.905468739569187,11.758593745529652,12.487500011920929,85.34251944474347,61.50078744963398,23.602362219742904,19.277952779935102
2022-08-04T14:15:00Z,22.81102290115957,46.77952770924005,45.91543747308686,5.87716534006314,13.857480311956932,11.985826747623955,12.445669249286802,101.26062990924505,77.90078747366357,22.932283446544737,19.346456655367152
2022-08-04T14:30:00Z,22.86718699336052,46.1390625834465,45.937119483947754,5.973228311914158,13.68661414168951,11.826771638524814,12.274803161621094,91.49453115463257,69.13437521457672,22.791406214237213,19.1124999076128
2022-08-04T14:45:00Z,22.648031910573405,43.41653538501169,46.02152810885212,5.895275615331695,13.94173225643128,11.943307088116022,12.514960611899069,83.31496093029112,59.78897644403413,23.68818882318932,19.422047217061202
2022-08-04T15:00:00Z,22.176562517881393,45.18828135728836,46.13971567153931,5.87109375,13.749218761920929,12.041406244039536,12.348437502980232,99.56875020265579,76.2492188513279,23.324218705296516,19.217187508940697
2022-08-04T15:15:00Z,22.38188986890898,46.78110221802719,46.072440800704356,5.821093760430813,13.875781252980232,11.901562511920929,12.4546874538064,96.0732285507082,73.48267718938392,23.17637805488166,19.439370132806733
2022-08-04T15:30:00Z,22.807030886411667,44.53906247019768,45.97690558433533,5.682677175116352,13.962204730416847,12.066929111330529,12.559842545216478,85.38359415531158,63.215625286102295,23.215625166893005,18.987500049173832
2022-08-04T15:45:00Z,22.967187374830246,43.04843756556511,45.91632624189983,5.491472817206567,13.8782945825148,11.920930197072584,12.473643376845722,87.18984365463257,63.51874998211861,23.52578128874302,19.731250181794167
2022-08-04T16:00:00Z,23.264843329787254,47.003906190395355,45.81847808117003,5.592125967731626,13.996850426741473,11.831496058486579,12.57480317213404,100.78906267881393,77.34999984502792,23.01406255364418,19.121874801814556
2022-08-04T16:15:00Z,23.44330687034787,46.17086605762872,45.775735449603225,5.555118068935364,13.86850392349123,12.018897657319316,12.459842501662848,89.50551184706801,67.48503929798997,22.985039343045454,19.198425428135188
2022-08-04T16:30:00Z,23.516406312584877,43.43281239271164,45.770166516304016,5.771875020116568,13.730468712747097,11.86328125745058,12.31328122317791,83.77031260728836,60.81640622019768,23.23671880364418,19.454687103629112
2022-08-04T16:45:00Z,23.236220472440944,46.379527414877586,45.8209411140502,5.643307122658557,13.97716532729742,11.944094477676032,12.552755919028455,101.73858246089905,77.41496072603961,23.44173212126484,19.46141748353252
2022-08-04T17:00:00Z,23.24724394129956,47.022047358235035,45.823914775698206,5.607873999227689,13.971653525284895,12.029921261344368,12.562992088438019,95.0881886519785,72.35905480572558,23.098425301979844,19.24881891565999
2022-08-04T17:15:00Z,23.135156229138374,44.34531244635582,45.90532040596008,5.567187495529652,13.854687482118607,11.93359375,12.453124977648258,84.54218757152557,62.11484384536743,22.593750089406967,18.74218735843897
2022-08-04T17:30:00Z,22.621259749405027,43.06377951554426,46.03516490065207,5.836220542276938,13.80787404127947,11.744094495698223,12.377952755905511,88.66220507283849,63.549606263168215,23.900000054066574,19.99212597674272
2022-08-04T17:45:00Z,22.34960574052465,46.762992017851104,46.05709190068283,5.845312532037497,13.893749944865704,11.935937501490116,12.47265624254942,101.82047259713721,78.13149639940637,23.39291335278609,19.209448514022228
2022-08-04T18:00:00Z,22.38661381578821,45.819684937244325,46.08121160071666,5.745238122485933,13.916666613684761,12.110317434583392,12.513492069547139,90.99370016263227,68.60708696260227,23.025984291016588,19.077165130555162
2022-08-04T18:15:00Z,21.939534948777784,43.00077518196993,46.255335371623666,5.839534881503083,13.689922480620154,11.865891493568125,12.279844978983087,81.52265626192093,58.80859375,23.07187519967556,19.359690000844555
2022-08-04T18:30:00Z,21.271653588362565,43.86141748503437,46.43532526211476,5.994488194232851,13.840157478813111,12.020472428930088,12.417322842154915,97.36796879768372,72.40156230330467,23.321093648672104,19.37559057971624
2022-08-04T18:45:00Z,20.904687136411667,46.231249928474426,46.51538157463074,6.0671874806284904,13.696874991059303,12.162500008940697,12.296875,97.73359364271164,75.65624976158142,22.69921863079071,19.12343779951334
2022-08-04T19:00:00Z,20.737499967217445,44.03515622019768,46.62031555175781,6.2757812440395355,13.514843747019768,11.892968758940697,12.088281244039536,86.82598408376138,64.24488202793391,23.577165258212354,19.466929323091282
2022-08-04T19:15:00Z,20.33700771782342,41.61574800746647,46.76171160119725,6.44330705056979,13.665354315690168,12.024409451822596,12.254330687635527,83.7828124165535,60.09765616059303,23.436718612909317,19.160156220197678
2022-08-04T19:30:00Z,19.86249989271164,44.93749991059303,46.84822154045105,6.041406273841858,13.5546875,12.064062520861626,12.153125017881393,100.79453140497208,77.8179692029953,22.75390625,18.930468894541264
2022-08-04T19:45:00Z,19.826561972498894,44.777343809604645,46.87408995628357,6.369531251490116,13.485937528312206,11.857812486588955,12.060937486588955,92.4789063334465,69.64609348773956,23.57265618443489,19.732812397181988
2022-08-04T20:00:00Z,19.577165468471257,42.26377955759604,46.99438128133458,6.188976396725872,13.706299218605823,12.195275569525291,12.297637834323673,82.5629920058363,60.29842511875423,23.18267736660214,19.210236098822648
2022-08-04T20:15:00Z,19.067968651652336,42.9906250834465,47.102643966674805,6.257031302899122,13.523437455296516,11.974999994039536,12.11796871572733,97.41953104734421,73.25156247615814,23.487500101327896,19.64765591174364
2022-08-04T20:30:00Z,19.13515615463257,45.52187493443489,47.061635971069336,6.296093732118607,13.68671877682209,11.947656236588955,12.262500032782555,98.5944881289024,75.5480314840482,23.288976338904675,19.27165353579784
2022-08-04T20:45:00Z,19.323621374415602,43.325984143835356,47.05286329374539,6.155118116243618,13.600000036044383,12.071653546310785,12.207086585638091,86.70546841621399,64.76484403014183,22.713281199336052,19.13046859204769
2022-08-04T21:00:00Z,19.24728686310524,41.17054272437281,47.078049888906556,6.577519405719846,13.440310034641,11.837984476902689,12.01860466299131,85.42713177111722,61.01937984496124,23.698449571003284,19.92093030057212
2022-08-04T21:15:00Z,18.95156241953373,44.72968775033951,47.132893323898315,6.5679687187075615,13.517187468707561,12.009374976158142,12.103125013411045,101.4398438334465,78.21484386920929,23.42343756556511,19.164062269032
2022-08-04T21:30:00Z,18.25156259536743,44.26640605926514,47.36958974599838,6.620312474668026,13.311718732118607,11.875781252980232,11.904687479138374,92.11015659570694,70.39843761920929,23.280468747019768,19.42812518030405
2022-08-04T21:45:00Z,17.085039379089835,41.429921187753756,47.73489415927196,6.292968776077032,13.642187483608723,12.067187488079071,12.217968739569187,82.53464610182394,60.47952754103293,23.159055094080646,19.41653529490073
2022-08-04T22:00:00Z,16.142187513411045,40.63203117251396,48.00391125679016,6.123622000686765,13.47795273938517,12.034645673796886,12.07401573751855,91.77343744039536,68.47890612483025,23.43125006556511,19.39374988526106
