time,ADS.fAHUFanETASpeedSetADSInternalValuesMirror,ADS.fAHUFanETASpeedActADSInternalValuesMirror
2022-09-02T00:03:01.968223Z,54.4555778503418,54.46308135986328
2022-09-02T00:03:01.984224Z,54.435829162597656,54.46308135986328
2022-09-02T00:03:09.128136Z,54.435829162597656,54.46308135986328
2022-09-02T00:03:09.150137Z,54.492862701416016,54.46308135986328
2022-09-02T00:03:16.220301Z,54.492862701416016,54.46308135986328
2022-09-02T00:03:16.238303Z,54.45125961303711,54.46308135986328
2022-09-02T00:03:23.116311Z,54.45125961303711,54.46308135986328
2022-09-02T00:03:23.134312Z,54.436885833740234,54.46308135986328
2022-09-02T00:03:30.694078Z,54.436885833740234,54.46308135986328
2022-09-02T00:03:30.710079Z,54.421112060546875,54.46308135986328
2022-09-02T00:03:38.056746Z,54.421112060546875,54.46308135986328
2022-09-02T00:03:38.072748Z,54.40577697753906,54.46308135986328
2022-09-02T00:03:45.750719Z,54.40577697753906,54.46308135986328
2022-09-02T00:03:45.768719Z,54.7742805480957,54.46308135986328
2022-09-02T00:03:52.484386Z,54.7742805480957,54.46308135986328
2022-09-02T00:03:52.500387Z,54.894859313964844,54.46308135986328
2022-09-02T00:03:59.500909Z,54.894859313964844,54.46308135986328
2022-09-02T00:03:59.518911Z,54.528076171875,54.46308135986328
2022-09-02T00:04:06.597192Z,54.528076171875,54.46308135986328
2022-09-02T00:04:06.615194Z,54.544307708740234,54.46308135986328
2022-09-02T00:04:13.817487Z,54.544307708740234,54.46308135986328
2022-09-02T00:04:13.841488Z,54.51422882080078,54.46308135986328
2022-09-02T00:04:21.752812Z,54.51422882080078,54.46308135986328
2022-09-02T00:04:21.768812Z,54.58171463012695,54.46308135986328
2022-09-02T00:04:28.822959Z,54.58171463012695,54.46308135986328
2022-09-02T00:04:28.838959Z,54.599388122558594,54.46308135986328
2022-09-02T00:04:36.301075Z,54.599388122558594,54.46308135986328
2022-09-02T00:04:36.317075Z,54.527835845947266,54.46308135986328
2022-09-02T00:04:43.059429Z,54.527835845947266,54.46308135986328
2022-09-02T00:04:43.077431Z,54.51375198364258,54.46308135986328
2022-09-02T00:04:50.097322Z,54.51375198364258,54.46308135986328
2022-09-02T00:04:50.117324Z,54.519615173339844,54.46308135986328
2022-09-02T00:04:57.573695Z,54.519615173339844,54.46308135986328
2022-09-02T00:04:57.589697Z,54.58295440673828,54.46308135986328
2022-09-02T00:05:04.435848Z,54.58295440673828,54.46308135986328
2022-09-02T00:05:04.455850Z,54.60585403442383,54.46308135986328
2022-09-02T00:05:11.679862Z,54.60585403442383,54.46308135986328
2022-09-02T00:05:11.697863Z,54.62998580932617,54.46308135986328
2022-09-02T00:05:18.504471Z,54.62998580932617,54.46308135986328
2022-09-02T00:05:18.524473Z,54.5813102722168,54.46308135986328
2022-09-02T00:05:26.638684Z,54.5813102722168,54.46308135986328
2022-09-02T00:05:26.658685Z,54.64810562133789,54.46308135986328
2022-09-02T00:05:33.846160Z,54.64810562133789,54.46308135986328
2022-09-02T00:05:33.862161Z,54.67210388183594,54.46308135986328
2022-09-02T00:05:41.088122Z,54.67210388183594,54.46308135986328
2022-09-02T00:05:41.108123Z,54.548336029052734,54.46308135986328
2022-09-02T00:05:48.060087Z,54.548336029052734,54.46308135986328
2022-09-02T00:05:48.078088Z,54.593284606933594,54.46308135986328
2022-09-02T00:05:55.458975Z,54.593284606933594,54.46308135986328
2022-09-02T00:05:55.476975Z,54.596370697021484,54.46308135986328
2022-09-02T00:06:02.724430Z,54.596370697021484,54.59675979614258
2022-09-02T00:06:02.740431Z,54.49750900268555,54.59675979614258
2022-09-02T00:06:09.506655Z,54.49750900268555,54.59675979614258
2022-09-02T00:06:09.528656Z,54.455074310302734,54.59675979614258
2022-09-02T00:06:17.055156Z,54.455074310302734,54.59675979614258
2022-09-02T00:06:17.071156Z,54.364200592041016,54.59675979614258
2022-09-02T00:06:23.869234Z,54.364200592041016,54.59675979614258
2022-09-02T00:06:23.887236Z,54.307369232177734,54.59675979614258
2022-09-02T00:06:31.189139Z,54.307369232177734,54.59675979614258
2022-09-02T00:06:31.209140Z,54.35078430175781,54.59675979614258
2022-09-02T00:06:49.321881Z,54.35078430175781,54.59675979614258
2022-09-02T00:06:49.361884Z,54.65952682495117,54.59675979614258
2022-09-02T00:07:02.139253Z,54.65952682495117,54.59675979614258
2022-09-02T00:07:02.157254Z,54.59436798095703,54.59675979614258
2022-09-02T00:07:09.239433Z,54.59436798095703,54.59675979614258
2022-09-02T00:07:09.255434Z,54.347904205322266,54.59675979614258
2022-09-02T00:07:16.036050Z,54.347904205322266,54.59675979614258
2022-09-02T00:07:16.052051Z,54.282737731933594,54.59675979614258
2022-09-02T00:07:23.440285Z,54.282737731933594,54.59675979614258
2022-09-02T00:07:23.456287Z,54.3494758605957,54.59675979614258
2022-09-02T00:07:30.458045Z,54.3494758605957,54.59675979614258
2022-09-02T00:07:30.474046Z,54.530670166015625,54.59675979614258
2022-09-02T00:07:37.641228Z,54.530670166015625,54.59675979614258
2022-09-02T00:07:37.661229Z,54.58759307861328,54.59675979614258
2022-09-02T00:07:44.478421Z,54.58759307861328,54.59675979614258
2022-09-02T00:07:44.500421Z,54.47064208984375,54.59675979614258
2022-09-02T00:07:51.288132Z,54.47064208984375,54.59675979614258
2022-09-02T00:07:51.308134Z,54.45645523071289,54.59675979614258
2022-09-02T00:07:58.590192Z,54.45645523071289,54.59675979614258
2022-09-02T00:07:58.606192Z,54.347694396972656,54.59675979614258
2022-09-02T00:08:05.330425Z,54.347694396972656,54.59675979614258
2022-09-02T00:08:05.346426Z,54.30556869506836,54.59675979614258
2022-09-02T00:08:12.923198Z,54.30556869506836,54.59675979614258
2022-09-02T00:08:12.943197Z,54.52079391479492,54.59675979614258
2022-09-02T00:08:20.637298Z,54.52079391479492,54.59675979614258
2022-09-02T00:08:20.657299Z,54.63276672363281,54.59675979614258
2022-09-02T00:08:28.120569Z,54.63276672363281,54.59675979614258
2022-09-02T00:08:28.138570Z,54.70766830444336,54.59675979614258
2022-09-02T00:08:35.081172Z,54.70766830444336,54.59675979614258
2022-09-02T00:08:35.099174Z,54.49024963378906,54.59675979614258
2022-09-02T00:08:42.187582Z,54.49024963378906,54.59675979614258
2022-09-02T00:08:42.211583Z,54.4458122253418,54.59675979614258
2022-09-02T00:08:49.409132Z,54.4458122253418,54.59675979614258
2022-09-02T00:08:49.425133Z,54.40074920654297,54.59675979614258
2022-09-02T00:08:56.223689Z,54.40074920654297,54.59675979614258
2022-09-02T00:08:56.241690Z,54.358123779296875,54.59675979614258
2022-09-02T00:09:03.717219Z,54.358123779296875,54.59675979614258
2022-09-02T00:09:03.733220Z,54.381500244140625,54.59675979614258
2022-09-02T00:09:10.443690Z,54.381500244140625,54.59675979614258
2022-09-02T00:09:10.461690Z,54.481666564941406,54.59675979614258
2022-09-02T00:09:17.721860Z,54.481666564941406,54.59675979614258
2022-09-02T00:09:17.741861Z,54.50593185424805,54.59675979614258
2022-09-02T00:09:24.452236Z,54.50593185424805,54.59675979614258
2022-09-02T00:09:24.471453Z,54.475128173828125,54.59675979614258
2022-09-02T00:09:31.390053Z,54.475128173828125,54.59675979614258
2022-09-02T00:09:31.410055Z,54.47801971435547,54.59675979614258
2022-09-02T00:09:38.803683Z,54.47801971435547,54.59675979614258
2022-09-02T00:09:38.821684Z,54.41084289550781,54.59675979614258
2022-09-02T00:09:45.491760Z,54.41084289550781,54.59675979614258
2022-09-02T00:09:45.507761Z,54.391357421875,54.59675979614258
2022-09-02T00:09:52.882048Z,54.391357421875,54.59675979614258
2022-09-02T00:09:52.898049Z,54.49979019165039,54.59675979614258
2022-09-02T00:10:00.024849Z,54.49979019165039,54.59675979614258
2022-09-02T00:10:00.044850Z,54.31385040283203,54.59675979614258
2022-09-02T00:10:07.852257Z,54.31385040283203,54.51152420043945
2022-09-02T00:10:07.868257Z,54.24868392944336,54.51152420043945
2022-09-02T00:10:14.712474Z,54.24868392944336,54.51152420043945
2022-09-02T00:10:14.730471Z,54.35792541503906,54.51152420043945
2022-09-02T00:10:21.551617Z,54.35792541503906,54.51152420043945
2022-09-02T00:10:21.571618Z,54.36647415161133,54.51152420043945
2022-09-02T00:10:28.708938Z,54.36647415161133,54.51152420043945
2022-09-02T00:10:28.724939Z,54.604698181152344,54.51152420043945
2022-09-02T00:10:35.788558Z,54.604698181152344,54.51152420043945
2022-09-02T00:10:35.804559Z,54.693199157714844,54.51152420043945
2022-09-02T00:10:43.187101Z,54.693199157714844,54.51152420043945
2022-09-02T00:10:43.203102Z,54.47870635986328,54.51152420043945
2022-09-02T00:10:49.891260Z,54.47870635986328,54.51152420043945
2022-09-02T00:10:49.907264Z,54.40336227416992,54.51152420043945
2022-09-02T00:10:57.022811Z,54.40336227416992,54.51152420043945
2022-09-02T00:10:57.042813Z,54.35873794555664,54.51152420043945
2022-09-02T00:11:03.919040Z,54.35873794555664,54.51152420043945
2022-09-02T00:11:03.937040Z,54.54161834716797,54.51152420043945
2022-09-02T00:11:10.801631Z,54.54161834716797,54.51152420043945
2022-09-02T00:11:10.825273Z,54.596168518066406,54.51152420043945
2022-09-02T00:11:18.141089Z,54.596168518066406,54.51152420043945
2022-09-02T00:11:18.157303Z,54.541526794433594,54.51152420043945
2022-09-02T00:11:24.961833Z,54.541526794433594,54.51152420043945
2022-09-02T00:11:24.980048Z,54.55857849121094,54.51152420043945
2022-09-02T00:11:32.633438Z,54.55857849121094,54.51152420043945
2022-09-02T00:11:32.649438Z,54.92716598510742,54.51152420043945
2022-09-02T00:11:54.444491Z,54.92716598510742,54.51152420043945
2022-09-02T00:11:54.484493Z,54.84065628051758,54.51152420043945
2022-09-02T00:12:06.940554Z,54.84065628051758,54.51152420043945
2022-09-02T00:12:06.956555Z,54.6035041809082,54.51152420043945
2022-09-02T00:12:14.084619Z,54.6035041809082,54.51152420043945
2022-09-02T00:12:14.100833Z,54.544002532958984,54.51152420043945
2022-09-02T00:12:21.614532Z,54.544002532958984,54.51152420043945
2022-09-02T00:12:21.630533Z,54.59994125366211,54.51152420043945
2022-09-02T00:12:28.544175Z,54.59994125366211,54.51152420043945
2022-09-02T00:12:28.562177Z,54.70637130737305,54.51152420043945
2022-09-02T00:12:35.432310Z,54.70637130737305,54.51152420043945
2022-09-02T00:12:35.452312Z,54.74656295776367,54.51152420043945
2022-09-02T00:12:42.549053Z,54.74656295776367,54.51152420043945
2022-09-02T00:12:42.565054Z,54.78803634643555,54.51152420043945
2022-09-02T00:12:49.334587Z,54.78803634643555,54.51152420043945
2022-09-02T00:12:49.352588Z,54.55769729614258,54.51152420043945
2022-09-02T00:12:56.814808Z,54.55769729614258,54.51152420043945
2022-09-02T00:12:56.832808Z,54.642581939697266,54.51152420043945
2022-09-02T00:13:03.628771Z,54.642581939697266,54.51152420043945
2022-09-02T00:13:03.645049Z,54.64542007446289,54.51152420043945
2022-09-02T00:13:11.025233Z,54.64542007446289,54.51152420043945
2022-09-02T00:13:11.045234Z,54.478050231933594,54.51152420043945
2022-09-02T00:13:18.095500Z,54.478050231933594,54.51152420043945
2022-09-02T00:13:18.111501Z,54.41039276123047,54.51152420043945
2022-09-02T00:13:25.203286Z,54.41039276123047,54.51152420043945
2022-09-02T00:13:25.223500Z,54.67835235595703,54.51152420043945
2022-09-02T00:13:32.397265Z,54.67835235595703,54.51152420043945
2022-09-02T00:13:32.415266Z,54.72029495239258,54.51152420043945
2022-09-02T00:13:39.089725Z,54.72029495239258,54.51152420043945
2022-09-02T00:13:39.105727Z,54.780269622802734,54.51152420043945
2022-09-02T00:13:46.529969Z,54.780269622802734,54.51152420043945
2022-09-02T00:13:46.545971Z,54.6280517578125,54.51152420043945
2022-09-02T00:13:53.298206Z,54.6280517578125,54.51152420043945
2022-09-02T00:13:53.320208Z,54.59984588623047,54.51152420043945
2022-09-02T00:14:01.087708Z,54.59984588623047,54.58692932128906
2022-09-02T00:14:01.105709Z,54.735504150390625,54.58692932128906
2022-09-02T00:14:07.880263Z,54.735504150390625,54.58692932128906
2022-09-02T00:14:07.896264Z,54.77511215209961,54.58692932128906
2022-09-02T00:14:14.884296Z,54.77511215209961,54.58692932128906
2022-09-02T00:14:14.904297Z,54.816001892089844,54.58692932128906
2022-09-02T00:14:22.206606Z,54.816001892089844,54.58692932128906
2022-09-02T00:14:22.226607Z,54.858707427978516,54.58692932128906
2022-09-02T00:14:29.136510Z,54.858707427978516,54.58692932128906
2022-09-02T00:14:29.154511Z,54.655235290527344,54.58692932128906
2022-09-02T00:14:36.506585Z,54.655235290527344,54.58692932128906
2022-09-02T00:14:36.524582Z,54.78569793701172,54.58692932128906
2022-09-02T00:14:43.386730Z,54.78569793701172,54.58692932128906
2022-09-02T00:14:43.406731Z,54.80862808227539,54.58692932128906
2022-09-02T00:14:50.606885Z,54.80862808227539,54.58692932128906
2022-09-02T00:14:50.626886Z,54.72221374511719,54.58692932128906
2022-09-02T00:14:57.704487Z,54.72221374511719,54.58692932128906
2022-09-02T00:14:57.720487Z,54.701534271240234,54.58692932128906
2022-09-02T00:15:04.694936Z,54.701534271240234,54.58692932128906
2022-09-02T00:15:04.716940Z,54.494712829589844,54.58692932128906
2022-09-02T00:15:11.917293Z,54.494712829589844,54.58692932128906
2022-09-02T00:15:11.933297Z,54.41059494018555,54.58692932128906
2022-09-02T00:15:19.397614Z,54.41059494018555,54.58692932128906
2022-09-02T00:15:19.417615Z,54.498077392578125,54.58692932128906
2022-09-02T00:15:27.047257Z,54.498077392578125,54.58692932128906
2022-09-02T00:15:27.063258Z,54.49479293823242,54.58692932128906
2022-09-02T00:15:33.723314Z,54.49479293823242,54.58692932128906
2022-09-02T00:15:33.739315Z,54.480873107910156,54.58692932128906
2022-09-02T00:15:40.987536Z,54.480873107910156,54.58692932128906
2022-09-02T00:15:41.007537Z,54.465728759765625,54.58692932128906
2022-09-02T00:15:47.917686Z,54.465728759765625,54.58692932128906
2022-09-02T00:15:47.937688Z,54.451290130615234,54.58692932128906
2022-09-02T00:15:55.125519Z,54.451290130615234,54.58692932128906
2022-09-02T00:15:55.149520Z,54.74489974975586,54.58692932128906
2022-09-02T00:16:02.798278Z,54.74489974975586,54.58692932128906
2022-09-02T00:16:02.817275Z,54.84077453613281,54.58692932128906
2022-09-02T00:16:10.245444Z,54.84077453613281,54.58692932128906
2022-09-02T00:16:10.267446Z,54.62628936767578,54.58692932128906
2022-09-02T00:16:17.699586Z,54.62628936767578,54.58692932128906
2022-09-02T00:16:17.717588Z,54.53118896484375,54.58692932128906
2022-09-02T00:16:24.424234Z,54.53118896484375,54.58692932128906
2022-09-02T00:16:24.440234Z,54.48918914794922,54.58692932128906
2022-09-02T00:16:31.728252Z,54.48918914794922,54.58692932128906
2022-09-02T00:16:31.744250Z,54.51893997192383,54.58692932128906
2022-09-02T00:16:38.754373Z,54.51893997192383,54.58692932128906
2022-09-02T00:16:38.770374Z,54.50429153442383,54.58692932128906
2022-09-02T00:16:58.812897Z,54.50429153442383,54.58692932128906
2022-09-02T00:16:58.848899Z,54.6796875,54.58692932128906
2022-09-02T00:17:12.306419Z,54.6796875,54.58692932128906
2022-09-02T00:17:12.322419Z,54.56306076049805,54.58692932128906
2022-09-02T00:17:19.388627Z,54.56306076049805,54.58692932128906
2022-09-02T00:17:19.408628Z,54.542381286621094,54.58692932128906
2022-09-02T00:17:26.514832Z,54.542381286621094,54.58692932128906
2022-09-02T00:17:26.530833Z,54.49700927734375,54.58692932128906
2022-09-02T00:17:33.203169Z,54.49700927734375,54.58692932128906
2022-09-02T00:17:33.223170Z,54.44844055175781,54.58692932128906
2022-09-02T00:17:40.703402Z,54.44844055175781,54.58692932128906
2022-09-02T00:17:40.719405Z,54.407814025878906,54.58692932128906
2022-09-02T00:17:47.445136Z,54.407814025878906,54.58692932128906
2022-09-02T00:17:47.461137Z,54.66404724121094,54.58692932128906
2022-09-02T00:17:54.725313Z,54.66404724121094,54.58692932128906
2022-09-02T00:17:54.745314Z,54.5927619934082,54.58692932128906
2022-09-02T00:18:01.836969Z,54.5927619934082,54.5948600769043
2022-09-02T00:18:01.855972Z,54.60190200805664,54.5948600769043
2022-09-02T00:18:09.369681Z,54.60190200805664,54.5948600769043
2022-09-02T00:18:09.389682Z,54.611324310302734,54.5948600769043
2022-09-02T00:18:16.449540Z,54.611324310302734,54.5948600769043
2022-09-02T00:18:16.465541Z,54.66752243041992,54.5948600769043
2022-09-02T00:18:23.081572Z,54.66752243041992,54.5948600769043
2022-09-02T00:18:23.099573Z,54.77367401123047,54.5948600769043
2022-09-02T00:18:30.540314Z,54.77367401123047,54.5948600769043
2022-09-02T00:18:30.560313Z,54.832733154296875,54.5948600769043
2022-09-02T00:18:37.931947Z,54.832733154296875,54.5948600769043
2022-09-02T00:18:37.949948Z,54.61764144897461,54.5948600769043
2022-09-02T00:18:45.184312Z,54.61764144897461,54.5948600769043
2022-09-02T00:18:45.200312Z,54.614070892333984,54.5948600769043
2022-09-02T00:18:51.912283Z,54.614070892333984,54.5948600769043
2022-09-02T00:18:51.928284Z,54.58602523803711,54.5948600769043
2022-09-02T00:18:58.880912Z,54.58602523803711,54.5948600769043
2022-09-02T00:18:58.904913Z,54.55698776245117,54.5948600769043
2022-09-02T00:19:05.930792Z,54.55698776245117,54.5948600769043
2022-09-02T00:19:05.946793Z,54.757083892822266,54.5948600769043
2022-09-02T00:19:12.852250Z,54.757083892822266,54.5948600769043
2022-09-02T00:19:12.868251Z,54.44338607788086,54.5948600769043
2022-09-02T00:19:20.262649Z,54.44338607788086,54.5948600769043
2022-09-02T00:19:20.280650Z,54.34767150878906,54.5948600769043
2022-09-02T00:19:26.954730Z,54.34767150878906,54.5948600769043
2022-09-02T00:19:26.970731Z,54.58155822753906,54.5948600769043
2022-09-02T00:19:34.171236Z,54.58155822753906,54.5948600769043
2022-09-02T00:19:34.191236Z,54.62367630004883,54.5948600769043
2022-09-02T00:19:41.331446Z,54.62367630004883,54.5948600769043
2022-09-02T00:19:41.351449Z,54.47239303588867,54.5948600769043
2022-09-02T00:19:48.678774Z,54.47239303588867,54.5948600769043
2022-09-02T00:19:48.699773Z,54.45095443725586,54.5948600769043
2022-09-02T00:19:55.841292Z,54.45095443725586,54.5948600769043
2022-09-02T00:19:55.857293Z,54.43009948730469,54.5948600769043
2022-09-02T00:20:02.740958Z,54.43009948730469,54.5948600769043
2022-09-02T00:20:02.756959Z,54.584720611572266,54.5948600769043
2022-09-02T00:20:10.235214Z,54.584720611572266,54.5948600769043
2022-09-02T00:20:10.251215Z,54.63471984863281,54.5948600769043
2022-09-02T00:20:16.917509Z,54.63471984863281,54.5948600769043
2022-09-02T00:20:16.935509Z,54.45929718017578,54.5948600769043
2022-09-02T00:20:24.111799Z,54.45929718017578,54.5948600769043
2022-09-02T00:20:24.131801Z,54.4142951965332,54.5948600769043
2022-09-02T00:20:31.418292Z,54.4142951965332,54.5948600769043
2022-09-02T00:20:31.438291Z,54.46186828613281,54.5948600769043
2022-09-02T00:20:38.369540Z,54.46186828613281,54.5948600769043
2022-09-02T00:20:38.389541Z,54.44736862182617,54.5948600769043
2022-09-02T00:20:45.531859Z,54.44736862182617,54.5948600769043
2022-09-02T00:20:45.549861Z,54.75042724609375,54.5948600769043
2022-09-02T00:20:52.282251Z,54.75042724609375,54.5948600769043
2022-09-02T00:20:52.298252Z,54.634620666503906,54.5948600769043
2022-09-02T00:20:59.702460Z,54.634620666503906,54.5948600769043
2022-09-02T00:20:59.718461Z,54.64389419555664,54.5948600769043
2022-09-02T00:21:06.552653Z,54.64389419555664,54.5948600769043
2022-09-02T00:21:06.568655Z,54.51273727416992,54.5948600769043
2022-09-02T00:21:14.013294Z,54.51273727416992,54.5948600769043
2022-09-02T00:21:14.032295Z,54.45671463012695,54.5948600769043
2022-09-02T00:21:20.848399Z,54.45671463012695,54.5948600769043
2022-09-02T00:21:20.864399Z,54.497215270996094,54.5948600769043
2022-09-02T00:21:27.640765Z,54.497215270996094,54.5948600769043
2022-09-02T00:21:27.660771Z,54.47738265991211,54.5948600769043
2022-09-02T00:21:34.948486Z,54.47738265991211,54.5948600769043
2022-09-02T00:21:34.964487Z,54.45608901977539,54.5948600769043
2022-09-02T00:21:41.838576Z,54.45608901977539,54.5948600769043
2022-09-02T00:21:41.854576Z,54.41725158691406,54.5948600769043
2022-09-02T00:22:04.363091Z,54.41725158691406,54.40693283081055
2022-09-02T00:22:04.403094Z,54.40003204345703,54.40693283081055
2022-09-02T00:22:15.995457Z,54.40003204345703,54.40693283081055
2022-09-02T00:22:16.013460Z,54.4996223449707,54.40693283081055
2022-09-02T00:22:23.401642Z,54.4996223449707,54.40693283081055
2022-09-02T00:22:23.417643Z,54.40937805175781,54.40693283081055
2022-09-02T00:22:30.110025Z,54.40937805175781,54.40693283081055
2022-09-02T00:22:30.130025Z,54.38980484008789,54.40693283081055
2022-09-02T00:22:37.336154Z,54.38980484008789,54.40693283081055
2022-09-02T00:22:37.356195Z,54.3441047668457,54.40693283081055
2022-09-02T00:22:44.149399Z,54.3441047668457,54.40693283081055
2022-09-02T00:22:44.165400Z,54.315731048583984,54.40693283081055
2022-09-02T00:22:50.922228Z,54.315731048583984,54.40693283081055
2022-09-02T00:22:50.942228Z,54.444984436035156,54.40693283081055
2022-09-02T00:22:58.603595Z,54.444984436035156,54.40693283081055
2022-09-02T00:22:58.619596Z,54.49284744262695,54.40693283081055
2022-09-02T00:23:05.266013Z,54.49284744262695,54.40693283081055
2022-09-02T00:23:05.284014Z,54.52341842651367,54.40693283081055
2022-09-02T00:23:13.012259Z,54.52341842651367,54.40693283081055
2022-09-02T00:23:13.030260Z,54.448081970214844,54.40693283081055
2022-09-02T00:23:19.752511Z,54.448081970214844,54.40693283081055
2022-09-02T00:23:19.768513Z,54.43404006958008,54.40693283081055
2022-09-02T00:23:26.896742Z,54.43404006958008,54.40693283081055
2022-09-02T00:23:26.914745Z,54.32786178588867,54.40693283081055
2022-09-02T00:23:34.152404Z,54.32786178588867,54.40693283081055
2022-09-02T00:23:34.168404Z,54.28255081176758,54.40693283081055
2022-09-02T00:23:40.886764Z,54.28255081176758,54.40693283081055
2022-09-02T00:23:40.904765Z,54.28361511230469,54.40693283081055
2022-09-02T00:23:48.389192Z,54.28361511230469,54.40693283081055
2022-09-02T00:23:48.409193Z,54.447200775146484,54.40693283081055
2022-09-02T00:23:55.604447Z,54.447200775146484,54.40693283081055
2022-09-02T00:23:55.624449Z,54.49533462524414,54.40693283081055
2022-09-02T00:24:02.952758Z,54.49533462524414,54.40693283081055
2022-09-02T00:24:02.968763Z,54.4886474609375,54.40693283081055
2022-09-02T00:24:09.582789Z,54.4886474609375,54.40693283081055
2022-09-02T00:24:09.598790Z,54.513511657714844,54.40693283081055
2022-09-02T00:24:16.644937Z,54.513511657714844,54.40693283081055
2022-09-02T00:24:16.664938Z,54.381561279296875,54.40693283081055
2022-09-02T00:24:23.573342Z,54.381561279296875,54.40693283081055
2022-09-02T00:24:23.591342Z,54.35272979736328,54.40693283081055
2022-09-02T00:24:30.243508Z,54.35272979736328,54.40693283081055
2022-09-02T00:24:30.261508Z,54.615318298339844,54.40693283081055
2022-09-02T00:24:37.889748Z,54.615318298339844,54.40693283081055
2022-09-02T00:24:37.905748Z,54.49610137939453,54.40693283081055
2022-09-02T00:24:45.121050Z,54.49610137939453,54.40693283081055
2022-09-02T00:24:45.140053Z,54.490074157714844,54.40693283081055
2022-09-02T00:24:52.685373Z,54.490074157714844,54.40693283081055
2022-09-02T00:24:52.703375Z,54.5742073059082,54.40693283081055
2022-09-02T00:24:59.337736Z,54.5742073059082,54.40693283081055
2022-09-02T00:24:59.355739Z,54.60468673706055,54.40693283081055
2022-09-02T00:25:06.265850Z,54.60468673706055,54.40693283081055
2022-09-02T00:25:06.285851Z,54.72775650024414,54.40693283081055
2022-09-02T00:25:13.321638Z,54.72775650024414,54.40693283081055
2022-09-02T00:25:13.337638Z,54.792381286621094,54.40693283081055
2022-09-02T00:25:19.961795Z,54.792381286621094,54.40693283081055
2022-09-02T00:25:19.977796Z,54.553802490234375,54.40693283081055
2022-09-02T00:25:27.350060Z,54.553802490234375,54.40693283081055
2022-09-02T00:25:27.366062Z,54.515663146972656,54.40693283081055
2022-09-02T00:25:34.016410Z,54.515663146972656,54.40693283081055
2022-09-02T00:25:34.032411Z,54.474037170410156,54.40693283081055
2022-09-02T00:25:41.881755Z,54.474037170410156,54.40693283081055
2022-09-02T00:25:41.898571Z,54.64261245727539,54.40693283081055
