time,ADS.fAHUTempEHAADSInternalValuesMirror,ADS.fAHUTempETAADSInternalValuesMirror,ADS.fAHUTempODAADSInternalValuesMirror,ADS.fAHUTempSUPADSInternalValuesMirror,ADS.fAHUPHTempAirOutADSInternalValuesMirror,ADS.fAHUCOTempOutADSInternalValuesMirror,ADS.fAHUPHValveActADSInternalValuesMirror,ADS.fAHUCOValveActADSInternalValuesMirror
2023-01-09T20:45:00Z,12.589310415859881,19.27758683829472,5.479655167152142,18.291034238091832,19.30308282786402,18.700000762939453,27.295161872074523,30.87121636526925
2023-01-09T21:00:00Z,12.567931142346612,19.24655164521316,5.560344827586207,18.264483024334087,19.272696791024043,18.65172471671269,28.26177504966999,30.89399239112591
2023-01-09T21:15:00Z,12.545862099220013,19.210689544677734,5.510689653199295,18.241034277554217,19.22389497428105,18.600000381469727,28.857548286174907,30.87189273176522
2023-01-09T21:30:00Z,12.528965555388352,19.182069318047887,5.405517232829127,18.203447868084087,19.199559836552062,18.600000381469727,27.390773641652075,30.876102381739123
2023-01-09T21:45:00Z,12.466428518295288,19.164642810821533,5.3825001035417825,18.171428680419922,19.180237225123815,18.600000381469727,27.994598388671875,30.866631146135003
2023-01-09T22:00:00Z,12.465861945316709,19.147585770179486,5.3879310509254195,18.149654783051588,19.158913447939117,18.575000286102295,27.998211235835633,30.883205686296737
2023-01-09T22:15:00Z,12.478620726486731,19.14275807347791,5.373448339001886,18.149999618530273,19.16259660391972,18.589655514421136,27.79777401891248,30.888730476642476
2023-01-09T22:30:00Z,12.384137877102557,19.135172153341358,5.1775861279717805,18.128965048954406,19.14588993993299,18.537931179178173,27.508580109168744,30.87610231596848
2023-01-09T22:45:00Z,12.23586210711249,19.111724787744983,5.003448272573537,18.070689365781586,19.115238452779835,18.5,28.089792580440125,30.884521089751146
2023-01-09T23:00:00Z,12.174999952316284,19.09071445465088,4.920357159205845,18.03250026702881,19.099171366010392,18.5,28.57947036198207,30.87820710807011
2023-01-09T23:15:00Z,12.133448337686472,19.085172455886315,4.846896631964322,18.003793190265522,19.066699323983027,18.464285578046525,27.58029977206526,30.888655390058243
2023-01-09T23:30:00Z,12.068275912054654,19.065516965142614,4.752758585173508,17.977240858406855,19.048809709220098,18.40689619656267,27.18955737146838,30.87925937257964
2023-01-09T23:45:00Z,12.096896664849643,19.022069470635778,4.878275904162177,17.95689582824707,19.022632993500807,18.399999618530273,28.961045626936286,30.90030650434823
2023-01-10T00:00:00Z,12.305172426947232,18.998620658085265,5.2258619933292785,17.98793075824606,19.021580663220636,18.399999618530273,27.392238551172717,30.878206976528826
2023-01-10T00:15:00Z,12.31749997820173,18.994285583496094,5.223214268684387,18.008928775787354,19.02546582903181,18.40689619656267,27.89898947307042,30.872945325127965
2023-01-10T00:30:00Z,12.267241445080987,18.98689625181001,5.164137889598978,17.98379273250185,19.013162020979255,18.392856734139578,28.609670704808728,30.889745576041086
2023-01-10T00:45:00Z,12.265862103166251,18.969654477875807,5.114137879733382,17.96482678117423,18.996061653926454,18.34827528328731,27.50649202281031,30.882416560732086
2023-01-10T01:00:00Z,12.247930987127896,18.9741373390987,5.113103422625311,17.965171616652917,19.00316488331762,18.396551329514075,27.067637081803948,30.87084066456762
