time,Flap / Valve,Flap / Valve,Flap / Valve,Flap / Valve,Speed,Speed,Vdp,Volume,Volume,Temperature,Temperature,Humidity,Humidity
2022-09-28T08:45:00Z,99.6100006103516,100,99.6100006103516,100,53.1389851888021,53.2030289649963,454.141666666667,7428.97899576823,3145.95269165039,19.0045005957286,22.0270834922791,50.9258326212565,40.9008339246114
2022-09-28T09:00:00Z,99.6100006103516,100,99.6100006103516,100,53.3188443144491,53.2178275683695,453.239669421488,7425.18861780088,3130.22101586712,18.9944165229797,22.2898331165314,50.9396684820002,40.3801647848334
2022-09-28T09:15:00Z,99.6100006103516,100,99.6100006103516,100,53.3669528007507,53.308646774292,453.408333333333,7428.51649983724,3121.3531229655,18.568666267395,22.4763329346975,52.0974998474121,39.8491664568583
2022-09-28T09:30:00Z,99.6100006103516,100,99.6100006103516,100,53.4383175633535,53.3139548421908,453.53781512605,7430.55499934349,3133.59818351169,18.7934454268768,22.5331093122979,51.3941177881065,39.6445371483554
2022-09-28T09:45:00Z,99.6100006103516,100,99.6100006103516,100,53.740531762441,53.7325898806254,452.25,7421.68285725912,3166.73453776042,19.2659321962777,22.6742369764942,49.72436924141,39.0890759379924
2022-09-28T10:00:00Z,99.6100006103516,100,99.6100006103516,100,53.9176025390625,53.7501411120097,453.483333333333,7432.82791573661,3178.97056771928,19.4366667429606,22.7413331349691,49.1433341026306,38.8816677729289
2022-09-28T10:15:00Z,99.6100006103516,100,99.6100006103516,100,53.4036701838175,53.4035778045654,453.35,7433.4352335612,3167.52068481445,19.8651671091715,22.8756668567657,47.8550007184347,38.5208339691162
2022-09-28T10:30:00Z,99.6100006103516,100,99.6100006103516,100,53.0825835082491,53.0429317345053,452.771186440678,7429.85648255429,3157.88611046743,19.9509323411069,22.9983897936546,47.3355939832784,38.057626788899
2022-09-28T10:45:00Z,99.6100006103516,100,99.6100006103516,100,52.9823310473734,52.9717645251061,453.074380165289,7431.88572201059,3149.54818246384,19.7005785161799,22.9823962913072,47.7652892435878,37.870247927579
2022-09-28T11:00:00Z,99.6100006103516,100,99.6100006103516,100,53.0450079282125,53.1870474815369,451.991666666667,7423.72116292318,3159.17746582031,19.3978333950043,23.0079164981842,48.4233333905538,37.6133327166239
2022-09-28T11:15:00Z,99.6100006103516,100,99.6100006103516,100,53.2592035611471,53.1871504147848,453.008333333333,7433.79746500651,3155.58265288537,19.3387392188321,23.1547898204387,48.429412393009,37.2537818075228
2022-09-28T11:30:00Z,99.6100006103516,100,99.6100006103516,100,52.8811225249988,53.037096873051,452.747899159664,7431.75861672794,3156.11802455357,19.3271183401851,23.1643219802339,48.2389833805925,37.0601692199707
2022-09-28T11:45:00Z,99.6100006103516,100,99.6100006103516,100,52.9953938011362,52.9488900128533,452.739495798319,7431.68089794512,3151.46692612592,19.1303362485741,23.1693277919994,48.7302525303945,37.0756300918194
2022-09-28T12:00:00Z,99.6100006103516,100,99.6100006103516,100,53.3048935882316,53.2943155588197,451.876033057851,7425.09481937629,3161.25854290418,19.2089252787188,23.210413057942,48.5702479654107,36.9677684563251
2022-09-28T12:15:00Z,99.6100006103516,100,99.6100006103516,100,53.4019460193182,53.4493001194324,451.940677966102,7427.49501787606,3134.71625480005,19.2947456068912,23.3444915868468,48.4220340858072,36.8101689613472
2022-09-28T12:30:00Z,99.6100006103516,100,99.6100006103516,100,53.4044113800305,53.4150824667025,453.159663865546,7437.74656561843,3144.62096860228,19.4286552717706,23.381260270832,48.3831926874754,36.9882354736328
2022-09-28T12:45:00Z,99.6100006103516,100,99.6100006103516,100,53.4189568527606,53.5214437276375,452.075630252101,7429.52839006697,3128.32068383994,19.6242021672866,23.3847055996166,47.9991596766881,37.0999984741211
2022-09-28T13:00:00Z,99.6100006103516,100,99.6100006103516,100,53.3154222504431,53.3577656785981,451.991596638655,7429.65885963761,3147.13844004399,19.6625206570665,23.4835295797396,47.9285719094156,36.9445380523425
2022-09-28T13:15:00Z,99.6100006103516,100,99.6100006103516,100,53.2540644963582,53.3038127581279,451.741666666667,7427.99658610026,3157.54591471354,19.7407495975494,23.5298340161641,47.6900005340576,36.8366667429606
2022-09-28T13:30:00Z,99.6100006103516,100,99.6100006103516,100,53.2721510569255,53.2477676391602,452.3,7433.06270751953,3152.65284627279,19.6787397721235,23.5262190394041,47.9449997584025,36.8683341344198
2022-09-28T13:45:00Z,99.6100006103516,100,99.6100006103516,100,53.1528611931919,53.3553360868091,450.842975206612,7421.1666290031,3143.0118781476,19.5908265862583,23.595371703471,48.147933518591,36.6999998171467
