time,ADS.fAHUPHValveActADSInternalValuesMirror,ADS.fAHUPHValveSetADSInternalValuesMirror,ADS.eAHUPHPumpContModeADSInternalValuesMirror,ADS.bAHUPHPumpErrorADSInternalValuesMirror,ADS.bAHUPHPumpOperatingADSInternalValuesMirror,ADS.fAHUPHPumpPowerADSInternalValuesMirror,ADS.fAHUPHPumpPressureADSInternalValuesMirror,ADS.bAHUPHPumpSetOnADSInternalValuesMirror,ADS.fAHUPHPumpSetpointADSInternalValuesMirror,ADS.fAHUPHPumpSpeedADSInternalValuesMirror,ADS.fAHUPHPumpVolFlowADSInternalValuesMirror,ADS.fAHUPHTempSupPrimADSInternalValuesMirror,ADS.fAHUPHTempRetPrimADSInternalValuesMirror,ADS.fAHUPHTempSupADSInternalValuesMirror,ADS.fAHUPHTempRetADSInternalValuesMirror
2023-03-26T19:15:00Z,35.0,35.0,6.0,0.0,1.0,17.712871287128714,0.20590099028431544,1.0,35.0,1922.8712871287128,1.4455445414722556,62.43069318261477,46.28316830172397,26.318811926511255,19.171287196697573
2023-03-26T19:30:00Z,35.0,35.0,6.0,0.0,1.0,17.64,0.20600000023841858,1.0,35.0,1922.47,1.4349999845027923,62.89599998474121,46.67300006866455,26.487999973297118,19.262999744415282
2023-03-26T19:45:00Z,35.0,35.0,6.0,0.0,1.0,17.574257425742573,0.20590099028431544,1.0,35.0,1922.9108910891089,1.4439999866485596,62.458000106811525,46.2810001373291,26.183000297546386,19.043000164031984
2023-03-26T20:00:00Z,35.0,35.0,6.0,0.0,1.0,17.7,0.20600000023841858,1.0,35.0,1922.52,1.4316831520288298,63.02970297029703,46.765346942561685,26.435643318856116,19.12376284835362
2023-03-26T20:15:00Z,35.0,35.0,6.0,0.0,1.0,17.73,0.20600000023841858,1.0,35.0,1922.72,1.444999986886978,63.09899978637695,46.82000045776367,26.35700002670288,19.054000205993653
2023-03-26T20:30:00Z,35.0,35.0,6.0,0.0,1.0,17.554455445544555,0.20600000023841858,1.0,35.0,1922.9108910891089,1.4267326557990347,62.774257055603634,46.52376250465318,26.098020175896067,18.818811190010297
2023-03-26T20:45:00Z,35.0,35.0,6.0,0.0,1.0,17.55,0.20600000023841858,1.0,35.0,1922.73,1.437999985218048,63.135999298095705,46.84800033569336,26.200000762939453,18.811999282836915
2023-03-26T21:00:00Z,35.0,35.0,6.0,0.0,1.0,17.554455445544555,0.20590099028431544,1.0,35.0,1922.5346534653465,1.4277227550449938,62.367326642026995,46.277227911618674,25.676237767285638,18.475247619175676
2023-03-26T21:15:00Z,35.0,35.0,6.0,0.0,1.0,17.65,0.20600000023841858,1.0,35.0,1922.21,1.4219999814033508,62.02699977874756,45.90800022125244,25.319000129699706,18.115999908447264
2023-03-26T21:30:00Z,35.0,35.0,6.0,0.0,1.0,17.504950495049506,0.20590099028431544,1.0,35.0,1922.4752475247524,1.425742556553076,63.50000030517578,47.07900016784668,25.993999977111816,18.51782185016292
2023-03-26T21:45:00Z,35.0,35.0,6.0,0.0,1.0,17.43,0.20580000013113023,1.0,35.0,1922.15,1.3959999752044678,63.51782177462436,47.11485199881072,25.87326731540189,18.42999988555908
2023-03-26T22:00:00Z,35.0,35.0,6.0,0.0,1.0,17.33,0.20580000013113023,1.0,35.0,1922.57,1.3529999649524689,56.875,41.32300006866455,19.437000064849855,14.801000261306763
2023-03-26T22:15:00Z,35.0,35.0,6.0,0.0,1.0,17.247524752475247,0.20600000023841858,1.0,35.0,1921.8910891089108,1.395049479928347,58.70792090538705,42.502970251706564,19.48118808481953,13.985148514851485
2023-03-26T22:30:00Z,35.0,35.0,6.0,0.0,1.0,17.59,0.20600000023841858,1.0,35.0,1922.26,1.3969999754428863,70.41200008392335,50.62700008392334,27.16700002670288,18.78499996185303
2023-03-26T22:45:00Z,35.0,35.0,6.0,0.0,1.0,17.693069306930692,0.20600000023841858,1.0,35.0,1922.6336633663366,1.417821762585404,70.07920746756072,51.41287114360545,27.709901035422146,19.55742571613576
2023-03-26T23:00:00Z,35.0,35.0,6.0,0.0,1.0,17.56,0.20580000013113023,1.0,35.0,1922.74,1.406999977827072,66.85099990844726,49.432000160217285,25.938999729156492,18.345000095367432
2023-03-26T23:15:00Z,35.0,35.0,6.0,0.0,1.0,17.425742574257427,0.20600000023841858,1.0,35.0,1921.8910891089108,1.3970296784202652,63.432673463726985,46.73267341840385,23.856435681333636,16.99306926160756
2023-03-26T23:30:00Z,35.0,35.0,6.0,0.0,1.0,17.64,0.20600000023841858,1.0,35.0,1922.34,1.4089999783039093,63.558999900817874,46.76200008392334,24.000000038146972,16.84900016784668
2023-03-26T23:45:00Z,35.0,35.0,6.0,0.0,1.0,17.6,0.20600000023841858,1.0,35.0,1922.75,1.4199999809265136,66.76599967956543,49.177999839782714,25.66700008392334,17.930000324249267
2023-03-27T00:00:00Z,35.0,35.0,6.0,0.0,1.0,17.485148514851485,0.20580198033021227,1.0,35.0,1922.3267326732673,1.403960373141978,64.65841644589264,47.71089085493938,23.94158391669245,16.864356352551148
2023-03-27T00:15:00Z,35.0,35.0,6.0,0.0,1.0,17.11,0.20600000023841858,1.0,35.0,1922.27,1.3419999623298644,61.15900024414063,44.61400005340576,19.83199987411499,14.044999952316283
2023-03-27T00:30:00Z,39.504729544762334,39.284084471145476,6.0,0.0,1.0,18.405940594059405,0.2160792082253069,1.0,37.07920792079208,1967.148514851485,1.3752474938288775,64.1376238530225,46.288118721234916,24.031683175870686,15.666336541128631
2023-03-27T00:45:00Z,32.69595730061434,32.67166449099171,6.0,0.0,1.0,27.683673469387756,0.2939999997615814,1.0,50.0,2306.4489795918366,1.5755102220846682,77.42142844686703,56.07142845465212,30.06938768892872,22.23367350442069
2023-03-27T01:00:00Z,35.18356357234539,35.21076984216671,6.0,0.0,1.0,27.782178217821784,0.2938019801484476,1.0,50.0,2306.4158415841584,1.586138634398432,77.34455456119953,57.573267152993985,27.717821801062858,19.969306964685423
2023-03-27T01:15:00Z,39.229678840637206,39.250313148498535,6.0,0.0,1.0,27.3,0.293400000333786,1.0,50.0,2307.1,1.5280000066757202,66.46000003814697,48.49799991607666,27.770000133514404,19.874999904632567
