time,ADS.fAHUPHValveActADSInternalValuesMirror,ADS.fAHUPHValveSetADSInternalValuesMirror,ADS.eAHUPHPumpContModeADSInternalValuesMirror,ADS.bAHUPHPumpErrorADSInternalValuesMirror,ADS.bAHUPHPumpOperatingADSInternalValuesMirror,ADS.fAHUPHPumpPowerADSInternalValuesMirror,ADS.fAHUPHPumpPressureADSInternalValuesMirror,ADS.bAHUPHPumpSetOnADSInternalValuesMirror,ADS.fAHUPHPumpSetpointADSInternalValuesMirror,ADS.fAHUPHPumpSpeedADSInternalValuesMirror,ADS.fAHUPHPumpVolFlowADSInternalValuesMirror,ADS.fAHUPHTempSupPrimADSInternalValuesMirror,ADS.fAHUPHTempRetPrimADSInternalValuesMirror,ADS.fAHUPHTempSupADSInternalValuesMirror,ADS.fAHUPHTempRetADSInternalValuesMirror
2023-04-12T23:15:00Z,31.07740535736084,31.07924055099487,6.0,0.0,1.0,27.88,0.2939999997615814,1.0,50.0,2306.61,1.588000020980835,64.03700004577637,47.31799995422363,25.129999923706055,19.70099992752075
2023-04-12T23:30:00Z,35.21321138381958,35.2407815361023,6.0,0.0,1.0,27.84158415841584,0.2937029703418807,1.0,50.0,2306.70297029703,1.582178237414596,60.52300003051758,44.640593991421234,24.580198155771388,19.32475239215511
2023-04-12T23:45:00Z,38.06914928171894,38.08165185758383,6.0,0.0,1.0,27.64,0.29379999995231626,1.0,50.0,2306.87,1.5840000200271607,54.77722779831084,39.560000076293946,24.85199993133545,19.461999855041505
2023-04-13T00:00:00Z,36.33603420257568,36.31294799804687,6.0,0.0,1.0,27.44,0.2939999997615814,1.0,50.0,2307.02,1.555000013113022,55.16299991607666,39.64399978637695,25.401999988555907,19.808999977111817
2023-04-13T00:15:00Z,31.35312816884258,31.350576532949315,6.0,0.0,1.0,27.801980198019802,0.2939009899550145,1.0,50.0,2306.5346534653463,1.58811883289035,63.83168294170115,47.10396035827032,25.153465346534652,19.75544561253916
2023-04-13T00:30:00Z,34.43351047515869,34.45929002761841,6.0,0.0,1.0,27.85,0.29379999995231626,1.0,50.0,2306.46,1.581000019311905,63.301000061035154,47.26300006866455,24.631000022888184,19.354999866485596
2023-04-13T00:45:00Z,37.387776138758895,37.3974243768371,6.0,0.0,1.0,27.693069306930692,0.2939999997615814,1.0,50.0,2306.831683168317,1.5653465502332933,56.38217812717551,40.974257403081005,24.856435586910436,19.44356416003539
2023-04-13T01:00:00Z,37.049123191833495,37.03124485015869,6.0,0.0,1.0,27.6,0.2939999997615814,1.0,50.0,2306.82,1.5510000121593475,55.637000007629396,40.16100002288818,25.32299991607666,19.720999965667726
2023-04-13T01:15:00Z,31.92002300224682,31.915229023093044,6.0,0.0,1.0,27.831683168316832,0.2939009899550145,1.0,50.0,2306.4752475247524,1.58811883289035,62.57821798796701,46.05148508053015,25.1386137480783,19.73465352955431
2023-04-13T01:30:00Z,31.659432926177978,31.677181205749513,6.0,0.0,1.0,27.86,0.29379999995231626,1.0,50.0,2306.44,1.5960000228881837,65.95699974060058,49.59300006866455,24.854000148773192,19.572000122070314
2023-04-13T01:45:00Z,35.993112602233886,36.01422885894775,6.0,0.0,1.0,27.76,0.2939999997615814,1.0,50.0,2306.46,1.5870000207424164,60.07199996948242,44.261000061035155,24.75999994277954,19.357999801635742
2023-04-13T02:00:00Z,37.57799144782642,37.56675799530331,6.0,0.0,1.0,27.564356435643564,0.2937029703418807,1.0,50.0,2306.6138613861385,1.5495049622979495,55.43564356435643,40.054455256698155,25.152475319286385,19.517821642431883
2023-04-13T02:15:00Z,31.6399853515625,31.63405351638794,6.0,0.0,1.0,27.91,0.2939999997615814,1.0,50.0,2306.74,1.5780000185966492,63.11000003814697,46.42100009918213,25.233000068664552,19.693000164031982
2023-04-13T02:30:00Z,32.912075665917726,32.92209462836237,6.0,0.0,1.0,27.84158415841584,0.2939999997615814,1.0,50.0,2306.5544554455446,1.58811883289035,66.8376235961914,50.33861394447855,24.771286992743462,19.31584131599653
2023-04-13T02:45:00Z,35.451003074645996,35.44763847351074,6.0,0.0,1.0,27.69,0.29379999995231626,1.0,50.0,2306.38,1.5660000157356262,60.80100002288818,44.76499992370606,24.869000053405763,19.35199996948242
2023-04-13T03:00:00Z,36.720795433119974,36.71942093348739,6.0,0.0,1.0,27.633663366336634,0.2939999997615814,1.0,50.0,2307.158415841584,1.5495049622979495,56.92772281760036,41.30990098254515,25.109901107183777,19.443564235573948
2023-04-13T03:15:00Z,32.023599815368655,31.993722496032714,6.0,0.0,1.0,27.75,0.29379999995231626,1.0,50.0,2306.49,1.564000015258789,62.80699996948242,46.26199993133545,25.268000049591066,19.63899995803833
2023-04-13T03:30:00Z,31.743848094940187,31.761281871795653,6.0,0.0,1.0,27.7,0.2939999997615814,1.0,50.0,2306.32,1.5820000195503234,68.34800033569336,51.65000003814697,24.96599988937378,19.458000106811525
2023-04-13T03:45:00Z,34.82306516288531,34.80329105641582,6.0,0.0,1.0,27.792079207920793,0.2938019801484476,1.0,50.0,2306.7227722772277,1.5673267487252112,64.38514860549776,48.07623759354695,24.74752482801381,19.13663350473536
2023-04-13T04:00:00Z,37.73867530822754,37.725061569213864,6.0,0.0,1.0,27.42,0.29379999995231626,1.0,50.0,2307.08,1.5580000138282777,56.05100002288818,40.58299991607666,25.048000011444092,19.259000148773193
2023-04-13T04:15:00Z,31.349960176071317,31.329480010684176,6.0,0.0,1.0,27.821782178217823,0.2939999997615814,1.0,50.0,2306.2475247524753,1.5762376419388422,65.21287136266727,48.12871283351785,25.29207922680543,19.56732672511941
2023-04-13T04:30:00Z,32.89397855758667,32.93425657272339,6.0,0.0,1.0,27.87,0.2939999997615814,1.0,50.0,2306.75,1.5820000195503234,68.89200012207031,52.13700008392334,24.710000133514406,19.143000221252443
2023-04-13T04:45:00Z,35.86311672701694,35.880439040684465,6.0,0.0,1.0,27.663366336633665,0.2939999997615814,1.0,50.0,2306.70297029703,1.5574257562656213,61.700990053686766,45.41782178973207,24.828712897725623,19.093069340923044
2023-04-13T05:00:00Z,39.15005157470703,39.14660511016846,6.0,0.0,1.0,27.53,0.29360000014305115,1.0,50.0,2306.79,1.545000010728836,55.98200004577637,40.48900001525879,24.93699993133545,19.08299991607666
2023-04-13T05:15:00Z,33.34561510369329,33.32187684691778,6.0,0.0,1.0,27.81188118811881,0.2939999997615814,1.0,50.0,2306.80198019802,1.5722772449550062,61.504950495049506,44.89009910054726,25.328712935494906,19.539604073703877
2023-04-13T05:30:00Z,32.99884475708008,32.993484077453616,6.0,0.0,1.0,27.69,0.29389999985694887,1.0,50.0,2306.51,1.5710000169277192,65.68500007629395,48.66000011444092,24.857000007629395,19.25099977493286
2023-04-13T05:45:00Z,33.274158458709714,33.24784280776978,6.0,0.0,1.0,27.2,0.2939999997615814,1.0,50.0,2307.21,1.5200000047683715,65.9170002746582,48.96299983978272,25.133000049591065,19.409000034332276
2023-04-13T06:00:00Z,33.15843803103608,33.16272271033561,6.0,0.0,1.0,27.297029702970296,0.2939999997615814,1.0,50.0,2307.2475247524753,1.5257425803949338,65.19405961744856,48.40891054361173,25.043564371543354,19.470296784202652
2023-04-13T06:15:00Z,31.886758766174317,31.898939533233644,6.0,0.0,1.0,27.29,0.29379999995231626,1.0,50.0,2307.43,1.51400000333786,63.71900012969971,47.22500030517578,24.943000030517577,19.56800012588501
2023-04-13T06:30:00Z,36.15648707776967,36.15409110796334,6.0,0.0,1.0,27.04950495049505,0.29360396053531385,1.0,50.0,2307.4158415841584,1.5089108932136308,61.248514874146714,45.103960131654645,24.816831853130076,19.45148528448426
2023-04-13T06:45:00Z,35.9967121887207,36.00967079162598,6.0,0.0,1.0,27.06,0.2939999997615814,1.0,50.0,2307.2,1.5040000009536743,60.404999809265135,44.127999992370604,25.13,19.60800012588501
2023-04-13T07:00:00Z,33.179354544913416,33.18480129053097,6.0,0.0,1.0,27.257425742574256,0.2938019801484476,1.0,50.0,2307.237623762376,1.5227722826570567,62.95148509563786,46.60693079882329,25.140594104729075,19.76534647044569
2023-04-13T07:15:00Z,31.96248956680298,31.962570590972902,6.0,0.0,1.0,27.36,0.29379999995231626,1.0,50.0,2307.11,1.538000009059906,65.65099960327149,49.06100002288818,24.994999771118163,19.815000133514403
2023-04-13T07:30:00Z,32.81762880325317,32.807876930236816,6.0,0.0,1.0,27.46,0.2939999997615814,1.0,50.0,2307.06,1.545000010728836,67.92200019836426,51.23599987030029,25.120000133514406,19.89199998855591
2023-04-13T07:45:00Z,31.59964620004786,31.604817890884853,6.0,0.0,1.0,27.742574257425744,0.2939999997615814,1.0,50.0,2306.5247524752476,1.574257443446924,71.14851454933091,54.4158414330813,24.959405917932493,19.90198046618169
2023-04-13T08:00:00Z,26.75690710067749,26.763377246856688,5.1683168316831685,0.0,0.8811881188118812,24.86,0.26165999978780746,1.0,43.5,2052.83,1.409000017642975,71.77999916076661,55.382999877929684,26.000000057220458,19.97499990463257
2023-04-13T08:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.80594053362856,56.83861383117071,32.37326729651725,34.677227888957106
2023-04-13T08:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.10300018310546,57.28499980926514,12.293999996185303,41.96200000762939
2023-04-13T08:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67.03168306256285,54.32475246769367,9.776237619985448,38.652475187093906
2023-04-13T09:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.66699985504151,52.10899993896484,8.940999984741211,37.36400001525879
2023-04-13T09:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.289999923706056,49.316999969482424,8.616000289916991,35.977999954223634
2023-04-13T09:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.20495072921904,49.366336633663366,8.570297297864858,35.01386106132281
2023-04-13T09:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.98499973297119,50.07900043487549,8.916999883651734,34.96700016021728
2023-04-13T10:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.27029732430335,50.28712875064057,9.555445756062422,35.09900993875938
2023-04-13T10:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.51799961090088,50.483000144958496,9.132000083923339,35.205999794006345
2023-04-13T10:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.59306939757696,51.319801897105606,8.930692804921971,35.36831687700631
2023-04-13T10:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.44000030517579,53.78900012969971,9.269999961853028,36.17200019836426
2023-04-13T11:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.37800018310547,57.6659997177124,10.295999937057495,37.85799991607666
2023-04-13T11:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67.80594068470567,55.232673229557456,10.602970283810455,38.41980214638285
2023-04-13T11:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.65399879455566,55.92900016784668,11.578000049591065,38.653000106811525
2023-04-13T11:45:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67.36534571883702,54.83465330671556,11.926732525967136,38.969306605877264
2023-04-13T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67.00899940490723,54.3859997177124,12.069999933242798,38.70299983978271
2023-04-13T12:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.98415865756498,54.41683125259853,11.876237699300935,38.95841572072246
