time,ADS.fAHUHRBypValveSetADSInternalValuesMirror,ADS.fAHUHRBypValveAct1ADSInternalValuesMirror
2023-04-21T16:00:00Z,97.11569900512696,97.26897781372071
2023-04-21T16:15:00Z,75.62537225402228,76.05752808976881
2023-04-21T16:30:00Z,58.872535972595216,59.20073341369629
2023-04-21T16:45:00Z,58.0352339553833,57.72964855194092
2023-04-21T17:00:00Z,57.97824308187655,58.12575678306051
2023-04-21T17:15:00Z,56.085726013183596,56.33183898925781
2023-04-21T17:30:00Z,55.61162750244141,55.68000152587891
2023-04-21T17:45:00Z,55.046547880267156,55.106645867376045
2023-04-21T18:00:00Z,55.667824783325194,55.55322521209717
2023-04-21T18:15:00Z,58.71272087097168,58.36425750732422
2023-04-21T18:30:00Z,56.54452665725557,56.87570360391447
2023-04-21T18:45:00Z,47.15255233764648,47.50248867034912
2023-04-21T19:00:00Z,43.35146514892578,43.46543712615967
2023-04-21T19:15:00Z,43.03969626851601,42.964311694154645
2023-04-21T19:30:00Z,47.840151405334474,47.47674114227295
2023-04-21T19:45:00Z,53.97556865692139,53.63785743713379
2023-04-21T20:00:00Z,57.715179745513616,57.670234529098664
2023-04-21T20:15:00Z,55.83040271759033,56.22746368408203
2023-04-21T20:30:00Z,52.06965377807617,52.42618103027344
2023-04-21T20:45:00Z,46.24566136728419,46.49985708104502
2023-04-21T21:00:00Z,43.901259155273436,43.94596366882324
2023-04-21T21:15:00Z,45.454047775268556,45.215000534057616
2023-04-21T21:30:00Z,50.991235147608386,50.52057126489016
2023-04-21T21:45:00Z,56.81494564056396,56.46880458831787
2023-04-21T22:00:00Z,58.115410499572754,58.18054048141631
2023-04-21T22:15:00Z,57.559113681906524,57.695914039611814
2023-04-21T22:30:00Z,53.23621620178223,53.68039684295654
2023-04-21T22:45:00Z,44.719494508044555,45.08545983191764
2023-04-21T23:00:00Z,39.02583362579346,39.38402080535889
2023-04-21T23:15:00Z,36.1161088180542,36.50683753967285
2023-04-21T23:30:00Z,33.98170731799437,34.15242416079682
2023-04-21T23:45:00Z,32.26697748184204,32.51452419281006
2023-04-22T00:00:00Z,31.395826091766356,31.30964183807373
2023-04-22T00:15:00Z,32.158979132623955,31.97124700262995
2023-04-22T00:30:00Z,35.67056739807129,35.315629692077636
2023-04-22T00:45:00Z,43.64366416931152,43.163644065856936
2023-04-22T01:00:00Z,50.31749876418916,50.06140204703454
2023-04-22T01:15:00Z,51.6276383972168,51.53082172393799
2023-04-22T01:30:00Z,50.92415901184082,51.11375259399414
2023-04-22T01:45:00Z,48.977898550505685,49.22816690123907
2023-04-22T02:00:00Z,46.94063709259033,47.137611885070804
2023-04-22T02:15:00Z,42.01644409179688,42.48024768829346
2023-04-22T02:30:00Z,36.27453292242371,36.57773661849522
2023-04-22T02:45:00Z,33.78775360107422,34.01819263458252
2023-04-22T03:00:00Z,34.08383243560791,33.85766288757324
2023-04-22T03:15:00Z,38.446313650301185,38.051299935520284
2023-04-22T03:30:00Z,46.63408325195312,46.18632297515869
2023-04-22T03:45:00Z,51.73555145263672,51.485315551757814
2023-04-22T04:00:00Z,54.76351256417756,54.4646828528678
2023-04-22T04:15:00Z,56.792342834472656,56.54681625366211
2023-04-22T04:30:00Z,59.13775268554687,58.993017234802245
2023-04-22T04:45:00Z,60.959581054083195,60.56854108300539
2023-04-22T05:00:00Z,62.838170509338376,62.773699531555174
2023-04-22T05:15:00Z,60.558400535583495,60.93416751861572
2023-04-22T05:30:00Z,54.394461339062985,54.81762574450804
2023-04-22T05:45:00Z,50.81208282470703,50.98499324798584
2023-04-22T06:00:00Z,54.6868017578125,54.340544815063474
2023-04-22T06:15:00Z,65.72180489266273,65.24851933092174
2023-04-22T06:30:00Z,75.34400733947754,74.96198829650879
2023-04-22T06:45:00Z,79.63479553222656,79.47691223144531
2023-04-22T07:00:00Z,86.33422617392965,85.87474732351775
2023-04-22T07:15:00Z,93.85067543029785,93.39944442749024
2023-04-22T07:30:00Z,99.85250846862793,99.75870468139648
2023-04-22T07:45:00Z,100.0,100.0
2023-04-22T08:00:00Z,100.0,100.0
2023-04-22T08:15:00Z,100.0,100.0
2023-04-22T08:30:00Z,100.0,100.0
2023-04-22T08:45:00Z,100.0,100.0
2023-04-22T09:00:00Z,100.0,100.0
2023-04-22T09:15:00Z,100.0,100.0
2023-04-22T09:30:00Z,100.0,100.0
2023-04-22T09:45:00Z,100.0,100.0
2023-04-22T10:00:00Z,100.0,100.0
2023-04-22T10:15:00Z,100.0,100.0
2023-04-22T10:30:00Z,100.0,100.0
2023-04-22T10:45:00Z,100.0,100.0
2023-04-22T11:00:00Z,100.0,100.0
2023-04-22T11:15:00Z,100.0,100.0
2023-04-22T11:30:00Z,100.0,100.0
2023-04-22T11:45:00Z,100.0,100.0
2023-04-22T12:00:00Z,100.0,100.0
2023-04-22T12:15:00Z,100.0,100.0
2023-04-22T12:30:00Z,100.0,100.0
2023-04-22T12:45:00Z,100.0,100.0
2023-04-22T13:00:00Z,100.0,100.0
2023-04-22T13:15:00Z,100.0,100.0
2023-04-22T13:30:00Z,100.0,100.0
2023-04-22T13:45:00Z,100.0,100.0
2023-04-22T14:00:00Z,100.0,100.0
2023-04-22T14:15:00Z,100.0,100.0
2023-04-22T14:30:00Z,100.0,100.0
2023-04-22T14:45:00Z,70.9286266708374,70.59957870483399
2023-04-22T15:00:00Z,82.18344192504883,81.89264350891114
2023-04-22T15:15:00Z,85.17053864734008,85.36990341337601
2023-04-22T15:30:00Z,81.8171600341797,82.20695610046387
2023-04-22T15:45:00Z,77.70306441807512,78.15823326488533
2023-04-22T16:00:00Z,72.86936408996581,73.25216033935547
2023-04-22T16:15:00Z,70.57958244097115,70.82073929286238
2023-04-22T16:30:00Z,69.05006370544433,69.21139411926269
2023-04-22T16:45:00Z,68.54435974121094,68.58045372009278
2023-04-22T17:00:00Z,68.54908752441406,68.54908752441406
2023-04-22T17:15:00Z,68.54908752441406,68.54908752441406
2023-04-22T17:30:00Z,68.54908752441406,68.54908752441406
